REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
MMRAD-INT-94;2;128.084;256.168
MMRAD-EVO-01;9;144.32;1298.88
MMRAD-EVO-10;1;148.1576;148.1576
MMAI-350Z-03H;3;95.366;286.098
CTS-CC-MK6TSI;1;266.4918;266.4918
MMTS-S4-00L;7;26.158;183.106
MMTS-E90-07;16;32.021;512.336
MMTS-CIV-92L;6;24.805;148.83
MMTS-350Z-03L;4;24.6492;98.5968
MMTS-350Z-07;5;33.825;169.125
MMTS-WRX-01;7;24.805;173.635
MMTS-GTR-09;6;51.414;308.484
MMTS-BRZ-13;2;26.158;52.316
MMTS-RX8-04L;5;25.1412;125.706
MMTS-RSX-02;2;33.825;67.65
MMTS-VR6-93L;7;26.158;183.106
MMTS-EVO-01;5;26.158;130.79
MMTS-FIST-14;4;26.158;104.632
CTS-CC-GOLFR;5;196.7918;983.959
CTS-CC-MK5FSI;3;213.1918;639.5754
216EVOEOP-RB;10;37.597;375.97
216EVOWT-C;1;22.55;22.55
CTS-20T-MK5-DF;5;328;1640
CTS-IT-285;30;39.3518;1180.554
CTS-HW-003;2;29.5118;59.0236
CTS-IT-600;3;69.7;209.1
CTS-IT-275;7;90.1918;631.3426
CTS-IT-210;9;90.1918;811.7262
"CTS-HW-036 ARP";7;77.0718;539.5026
CTS-HW-0199;10;36.0718;360.718
MMOC-E46-01;3;364.777;1094.331
FMMK5FMIC-BLA;3;382.5694092;1147.7082276
FMINT32;3;408.8533776;1226.5601328
FMINDST180;3;88.4558436;265.3675308
FMIND05;3;129.2490888;387.7472664
216EVOEGT;14;42.927;600.978
MMOC-MIA-99T;1;192.9624;192.9624
MMOC-EVO-08;2;268.7796;537.5592
MMBCC-N54-06CBE2;9;96.514;868.626
EVO9200;3;167.2718;501.8154
EVO300E;6;174.6272;1047.7632
MMBCC-FOST-13PBE2;1;91.6596;91.6596
MMBCC-MUS4-15PBE;4;93.357;373.428
MMBCC-BRZ-13PBE;5;103.73;518.65
CTS-IT-020;4;69.7;278.8
MMHOSE-MIA-90HHBK;2;28.5606;57.1212
MMHOSE-MIA-94HHBK;2;31.21822;62.43644
216BFWAWTSM;16;17.712;283.392
216BFWAVOSM;15;16.236;243.54
216BFWGEBOSM;4;24.887;99.548
216BFWGOPSM;4;21.894;87.576
216BFWGOTSM;5;19.065;95.325
MMHOSE-R35-09BK;3;63.591;190.773
FMBGFK3;4;23.821902;95.287608
FMDVRMR;2;76.3428528;152.6857056
MMRAD-K20-EK;2;160.556;321.112
MMRAD-K20-EG;2;130.4128;260.8256
FMBM335DV1-BLA-BLA;3;244.3178028;732.9534084
CTS-HW-028;4;45.0918;180.3672
CTS-HW-049;3;14.7518;44.2554
JSK-118;1;203.5621464;203.5621464
S-RE/T/1;1;1424.4712;1424.4712
E-BM/T/3;1;1266.0554;1266.0554
FMINTRM-BLA;1;261.1293936;261.1293936
CTS-EXH-DP-0007;3;360.7918;1082.3754
FMINTTTS;1;323.1791052;323.1791052
FMINT135F20;1;368.5393896;368.5393896
FMINTR56-ALL;1;312.5790636;312.5790636
FMINTMF56;2;281.4743316;562.9486632
MMFS-S2K-00;2;85.3128;170.6256
MMFS-INT-94;2;97.416;194.832
MMFS-MIA-90;3;104.9026;314.7078
MMFS-MIA-99;8;97.416;779.328
MMFS-RX8-04;8;97.416;779.328
PF04;52;107.42;5585.84
CTS-EXH-DP-0008;2;135.3;270.6
SES1987TT;7;779.4756;5456.3292
Evo1102;9;354.7976;3193.1784
SES9001TT;2;550.589;1101.178
10.127.100K;27;153.3154;4139.5158
MMEXH-WRX-15;1;499.872;499.872
MMRAD-FIST-14K;2;280.071;560.142
MMRAD-FOST-13;5;263.384;1316.92
CTS-IT-190;3;123;369
CTS-HW-0133;6;72.1518;432.9108
MMBCC-RS-16PBE2;1;114.103;114.103
AC-200-OSA;16;13.817;221.072
MMTS-GTI-99;21;26.158;549.318
CTS-HW-262;15;103.7218;1555.827
CTS-HW-118;2;22.1318;44.2636
TTE80;1;54.571;54.571
CTS-HW-046;1;59.0318;59.0318
FMMD1;4;61.0724028;244.2896112
EVO1801;1;164.9758;164.9758
SES1230TT;3;614.016;1842.048
EVO2001;2;167.2718;334.5436
FMMD2;3;59.813178;179.439534
MMFS-CIV-92;8;72.611;580.888
MMFS-WRX-01P;5;115.39286;576.9643
MMFS-S14-95SR;6;97.416;584.496
MMFS-EVO-01;4;96.9076;387.6304
MMFS-B4-90;7;96.9076;678.3532
MMFS-BRZ-13P;3;145.222;435.666
MMFS-240-89KA;8;97.416;779.328
MMEXH-MUS4-15;4;444.4154;1777.6616
FMCCRADS53T;1;460.4628;460.4628
MMFS-STI-08P;3;127.182;381.546
MMFS-350Z-03;8;112.75;902
MMFS-EVO-10;3;96.9076;290.7228
FMBGFK4;2;21.3880272;42.7760544
FMMD3;1;71.2213788;71.2213788
VWR12G6GT;8;153.3059208;1226.4473664
VWR12G7R600ITINLET;59;64.652736;3814.511424
MMOP-TPS;13;28.413;369.369
VWR12G5GT;8;214.8763752;1719.0110016
005001005;1;398.6266;398.6266
VWR12L0CR;1;233.3512704;233.3512704
VWR12G60R;8;227.1961044;1817.5688352
FMSCPS53T;4;108.9887256;435.9549024
FMDVV4010-POL;2;60.5743512;121.1487024
VWR160001;83;55.4152884;4599.4689372
VWR31G5GT;2;112.202568;224.405136
VWR31G60R;1;112.202568;112.202568
VWR31G7GT;20;121.2144828;2424.289656
VWR31G70R;6;121.2144828;727.2868968
VWR31S000;3;112.202568;336.607704
VWR19G701;19;30.7852272;584.9193168
VWR19G702;17;36.9403932;627.9866844
VWR12P0GT;3;165.0054348;495.0163044
VWR1230S3;5;239.5064364;1197.532182
11002BK;400;1.9762;790.48
MMGP-RS-16BK;2;39.7044;79.4088
VWR11G502;2;30.7852272;61.5704544
VWR11G503;2;30.7852272;61.5704544
VWR11P1GT;2;46.6946868;93.3893736
VWR11P0GT;2;53.1599604;106.3199208
VWR11G501;3;30.7852272;92.3556816
VWR11G701;9;36.9403932;332.4635388
VWR1140S4;2;56.7496908;113.4993816
VWR12PRWRC;2;392.5116468;785.0232936
VWR12G6K03;1;214.8763752;214.8763752
FMBGFK7;2;19.5273816;39.0547632
VWR69G7KIT;9;67.7256204;609.5305836
VWR15G503;4;122.3703384;489.4813536
MMTS-240-89KA;5;26.158;130.79
MMSTB-FIST-14TB;2;93.808;187.616
748354027150;2;89.6506;179.3012
MMSK-TUE-16;2;27.388;54.776
MMSK-RKST;1;34.2022;34.2022
MMSK-PGR-BK;3;39.3354;118.0062
MMSK-FSB;2;27.06;54.12
216BFWABOSM;20;13.366;267.32
216BFWAFPSM;5;22.55;112.75
VWR13G700;33;301.697106;9956.004498
VWR13G700RFK;40;30.7852272;1231.409088
MMGRT-215;6;14.8994;89.3964
MMGRT-235;4;38.786;155.144
FMINTMK7-BLA;1;338.53413;338.53413
TTE600RS4;1;2102.3406;2102.3406
TTE780;1;2555.981;2555.981
CTS-EXH-CB-0007.0;5;393.5918;1967.959
CTS-EXH-CB-0002;3;368.9918;1106.9754
CTS-EXH-CB-0020-2;4;491.9918;1967.9672
CTS-EXH-CB-0008;2;442.7918;885.5836
AC-200-HS;18;7.79;140.22
CTS-EXH-CB-0001;2;344.3918;688.7836
CTS-EXH-CB-0003;1;479.6918;479.6918
CTS-EXH-CB-0015;2;688.7918;1377.5836
CTS-EXH-CB-0017;1;270.5918;270.5918
CTS-EXH-CB-0016;1;338.2418;338.2418
FMCCRAD7;2;622.5269112;1245.0538224
FMINT7;1;301.0486992;301.0486992
FMTUBL1;5;39.2239128;196.119564
FMRMCLMP;3;14.3683188;43.1049564
FMSBCVXR;3;22.7318268;68.1954804
FMBGFK11;4;24.1602012;96.6408048
FMWBSCI-BLA;1;56.1106812;56.1106812
FMVAG5QS;1;57.510864;57.510864
FMBP135F20;1;167.5896648;167.5896648
CTS-IT-300R;8;135.2918;1082.3344
FMSS2;1;63.4311;63.4311
FMBGMCS;2;19.2454656;38.4909312
FMBPVXA;3;18.8319888;56.4959664
FMBPVRM;3;17.3754228;52.1262684
FMBSMP18T;3;137.4246528;412.2739584
FMWS11BB;2;30.0898344;60.1796688
JSK-111-70;3;73.2793656;219.8380968
FMOCRS4;2;560.7215268;1121.4430536
JSK-103-80;3;69.210378;207.631134
CK-003;3;10.430892;31.292676
MMAF-REOIL-RD;3;8.7904;26.3712
CTS-IT-310;6;82;492
FMKT135F20;6;50.8952352;305.3714112
VWR31G70RW;5;121.2144828;606.072414
VWR610360GUN;2;186.0833544;372.1667088
VWR610360SVR;4;186.0833544;744.3334176
ACCLAMP3;18;0.9266;16.6788
ACCLAMP275;32;0.9266;29.6512
VWR12G7R600FO;29;56.1858588;1629.3899052
FMAUTB2;2;170.3524416;340.7048832
FMRCAM;1;191.2894032;191.2894032
FMRCAMF56;1;176.573388;176.573388
FMDV6A;4;167.7964032;671.1856128
FMDVST180R;2;114.9935364;229.9870728
FMDVCS14R;2;77.479914;154.959828
VWR19G706;15;40.0226748;600.340122
VWR19G704;11;36.9403932;406.3443252
FMDVF20R;3;89.4989328;268.4967984
FMDVR56A;1;109.5149688;109.5149688
FMDVR60R;2;95.7010848;191.4021696
FMDVF20A;2;90.5702136;181.1404272
FMDVMCS;1;38.9795856;38.9795856
VWR12P0GT-FO;3;62.02152;186.06456
FMDVR60A;3;117.2958504;351.8875512
10.127.101K;19;153.3154;2912.9926
10.127.203K;42;153.3154;6439.2468
CTS-MM-TAI-3;1;18.0318;18.0318
FMINDK40-FOAM;1;373.8112188;373.8112188
VIB-1559;101;0.287;28.987
FMCTMK6;3;195.038886;585.116658
CTS-HW-0091;9;76.6618;689.9562
CTS-HW-0092;3;90.1918;270.5754
VWR30G500;3;192.0975624;576.2926872
MMICP-RS-16CBK;3;94.259;282.777
DI-BM/CA/1;1;626.1028;626.1028
L3P3AC7X;2;185.0084;370.0168
U3P3ZC25;3;232.5684;697.7052
EVE-E46-INT;4;456.576;1826.304
EVE-RS5-CF-INT;4;1193.1;4772.4
EVE-N55V2-CF-INT;4;646.488;2585.952
EVE-E60V2-CF-INT;4;713.4;2853.6
EVE-2TFSI-CF-INT;14;435.42;6095.88
EVE-F10M5-CF-INT;1;1038.12;1038.12
EVE-F8XMV2-CF-INT;5;1176.864;5884.32
EVE-FLC;23;13.776;316.848
EVE-151-G2-FTR;13;41.82;543.66
EVE-661-G2-FTR;18;41.82;752.76
RPF-1721;1;18.606456;18.606456
RPF-1566;1;16.4544972;16.4544972
RPF-1512;3;20.2791576;60.8374728
RPF-1747;1;18.606456;18.606456
RPF-1869;4;36.2074116;144.8296464
RPF-1992;1;16.4544972;16.4544972
VWR13G500;5;216.7840068;1083.920034
VWR19G703;9;43.1049564;387.9446076
DP-BM/SS/3;1;826.765;826.765
FMVWQS;13;50.8952352;661.6380576
238SMBO270-PK;4;33.538;134.152
238SMOTSWL270-C;2;23.288;46.576
238SMOP270-PK;2;40.631;81.262
216BFWGBOSM;6;14.719;88.314
CTS-DP-IK1;4;6.15;24.6
VWR180000;58;6.7753812;392.9721096
ATINTVAG28;1;471.6078792;471.6078792
ATINTVAG18-C;1;568.9910628;568.9910628
ATINTVAG15;3;311.6863296;935.0589888
ATINTVAG12;4;339.8121492;1359.2485968
ATINTVAG11;3;282.714762;848.144286
ATINTVAG6;2;346.3150116;692.6300232
ATINTVAG8;2;311.6863296;623.3726592
ATINTMINI01;4;219.7441248;878.9764992
ATINTMINI05;1;269.2391772;269.2391772
ATINTMAZ02;2;471.6078792;943.2157584
ATINTMAZ01;3;244.2238308;732.6714924
ATINTFO25;2;149.227536;298.455072
ATINTFO26;2;298.6148244;597.2296488
ATINTFO12;2;227.8821;455.7642
ATINTFO44;2;292.1307564;584.2615128
ATINTFO22;3;248.7156924;746.1470772
ATINTREN5;3;296.1715524;888.5146572
ATINTREN3;2;314.2047792;628.4095584
ATINTREN1;3;239.8447356;719.5342068
ATINTVAG7;2;374.6475696;749.2951392
EVE-C7RS6-CF-INT;6;1101.096;6606.576
VWR12G7CUP;2;187.1734296;374.3468592
001422.999502;3;359.037;1077.111
613182.654150;27;37.1952;1004.2704
002352.999505;1;376.6014;376.6014
FMBGFK12;2;24.291762;48.583524
CTS-EXH-DP-0001-FSI;3;164;492
CTS-TM-MK56-60D;6;49.2;295.2
CTS-EXH-TP-0007;1;67.6418;67.6418
CTS-IT-180;2;135.2918;270.5836
CTS-DB-MK4-60D;12;18.0318;216.3816
CTS-EM-MK456-4-60D;10;49.2;492
GTHSB-5;321;1.107;355.347
AC-200-PCVD;80;9.84;787.2
EVE-E9X-CF-INT;6;407.3678;2444.2068
EVE-B58-CF-INT;7;609.096;4263.672
AC-180-CPA;31;12.3;381.3
420103485B;215;5.74;1234.1
ASAF;4;0.2542;1.0168
CTS-AF-275;10;19.6718;196.718
ESR912;3;107.5512;322.6536
MMICP-RS-16HWBK;6;143.418;860.508
883089.000038;1;882.8694;882.8694
FMINDK20;4;93.972;375.888
VWR12P1GT;15;184.091148;2761.36722
001939.001707;1;323.3916;323.3916
MMBCC-N55-11CBE;7;102.1228;714.8596
MMTS-MIA-99;2;26.158;52.316
MMTS-MIA-90L;4;26.158;104.632
001394.999505;3;382.8006;1148.4018
002352.999502;2;353.3544;706.7088
001394.001735;3;365.2362;1095.7086
999760.999985;1;328.041;328.041
001394.999529;1;351.8046;351.8046
001243.999978;1;351.288;351.288
000827.999980;1;381.7674;381.7674
001422.999505;2;382.8006;765.6012
EVE-S1-CF-INT;4;299.628;1198.512
FMMK7DP-BLA;2;126.8528028;253.7056056
AC-200-PCVCC;45;9.84;442.8
FMINT11;2;646.104486;1292.208972
JS-090-BK;1;36.2074116;36.2074116
10.127.203T;6;6.5272;39.1632
210001074;1;177.0216;177.0216
CTS-EXH-DP-0014;5;221.3918;1106.959
FMSCPS53TIK;3;90.7863492;272.3590476
EVE-8VRS3-CF-LHD-INT;3;810.3158;2430.9474
CTS-EXH-TP-0009;3;270.5918;811.7754
AC-RX8-RU;5;23.78;118.9
AC-GR-FU;8;24.6;196.8
ATMSFO71;2;71.3341452;142.6682904
883089.000034;2;739.2546;1478.5092
883089.000071;1;726.3396;726.3396
PF05;25;117.26;2931.5
883089.000035;3;755.7858;2267.3574
043151.271937;4;30.996;123.984
CTS-EM-MK45-6-60D;2;49.2;98.4
CTS-TM-MK4-60D;9;49.2;442.8
CTS-HW-0150;1;27.0518;27.0518
AC-RX8-FU;4;23.78;95.12
ATINTVAG19;1;405.1978668;405.1978668
EVE-FK8-CF-INT;12;678.96;8147.52
FMDV13A-POL;1;102.9181344;102.9181344
FMTUBL2;5;41.9491008;209.745504
FMCT4;1;156.9990204;156.9990204
FMTIA1;3;80.5058124;241.5174372
FMDV13R-POL;1;83.3719584;83.3719584
216BFWGFPSM;6;23.903;143.418
PSHUDOBDII-2;3;41;123
999789.999508;1;363.1698;363.1698
001267.001683;1;359.037;359.037
CTS-EXH-DP-0017;3;270.5918;811.7754
CTS-EXH-DP-0015;1;245.9918;245.9918
CTS-EXH-DP-0003;2;270.5918;541.1836
FMDVF500A-SILVER;2;107.1186828;214.2373656
EVE-E9X-CF-ARB;2;280.932;561.864
VWR1130RS;4;33.8675088;135.4700352
VWR1141S4;2;61.5704544;123.1409088
VWR30G700;3;243.199536;729.598608
EVE-F8xM-PF;7;56.088;392.616
MMTS-TC-05L;4;24.6492;98.5968
MMBCC-MS3-07PBE2;1;91.4136;91.4136
MMBCC-370Z-09PBE;2;186.4106;372.8212
MMBCC-350Z-03PBE;3;140.3266;420.9798
MMICP-FOST-13CBK;2;52.2504;104.5008
MMAI-CTR-17;3;214.7334;644.2002
FMCC1;1;873.9396;873.9396
CTS-EM-MQB-60D;4;49.2;196.8
CTS-TM-MQB-60D;2;49.2;98.4
VWR814100;1;200.1039768;200.1039768
FMCTMK7;3;188.131944;564.395832
06F103483E;19;0.656;12.464
AC-200K04-OT;74;41;3034
CTS-IT-255R-2;17;155.7918;2648.4606
CTS-EXH-TP-0008;12;67.6418;811.7016
CTS-HW-0243;1;39.3518;39.3518
CTS-HW-0242;11;31.5618;347.1798
CTS-HW-0248;3;39.3518;118.0554
CTS-EXH-DP-0010;2;248.0418;496.0836
AC-180-DP;20;61.5;1230
AC-N54-DP;22;90.2;1984.4
P3ABS;2;38.048;76.096
AC-200-DP;33;61.5;2029.5
VWR18G700;19;270.9118788;5147.3256972
FMCCRAD8;1;381.3571704;381.3571704
FMCCRAD9;1;509.0275296;509.0275296
FMHFIP1;4;137.058162;548.232648
1K0253144BD;23;4.018;92.414
CTS-HW-257;10;49.1918;491.918
VWR3130RS;12;121.2144828;1454.5737936
VWR3141S4;2;121.2144828;242.4289656
SVAGX005;2;335.6301;671.2602
SAUX045;1;370.3612;370.3612
SAUX074;2;301.432;602.864
SVWX036;1;316.5036;316.5036
SAUX075;1;282.4162;282.4162
KTA253;9;202.0773888;1818.6964992
SFDX073;1;243.2694;243.2694
SFDX066;1;233.2162;233.2162
SFDX071;3;243.3924;730.1772
SFDX082;4;263.7612;1055.0448
SVWX020;1;282.408;282.408
SVWX039;1;570.679;570.679
SRNX023;2;163.4014;326.8028
SRNPX027;1;301.4812;301.4812
EVE-B9S5-CF-INT;2;678.96;1357.92
ILFR7H;7;8.692;60.844
IZKR7B;37;6.3304;234.2248
FMTUBL4;6;76.3428528;458.0571168
SVWX051;1;342.6288;342.6288
SFTC006;7;117.916;825.412
SAUC079;6;332.6494;1995.8964
SAUC045;2;235.2416;470.4832
883089.000060;2;750.6198;1501.2396
SVWC052;2;136.0954;272.1908
U5014;211;16.0884;3394.6524
SVAGC005;7;166.4518;1165.1626
SAUC040;2;183.8604;367.7208
SAUC075;2;175.111;350.222
SAUC074;5;175.1602;875.801
SAUC077;1;422.1524;422.1524
SBMC066;2;115.2346;230.4692
SBMC067;6;115.2346;691.4076
SBMC074;1;211.9782;211.9782
SBMC068;3;145.837;437.511
SBMC075;2;199.096;398.192
SFDC073;6;91.6719;550.0314
SFDP066;4;126.1816;504.7264
SFDC071;2;145.837;291.674
SFDC082;6;101.9178;611.5068
SFDC087;2;192.0604;384.1208
SHDC014;2;162.1222;324.2444
SMBP003;1;97.5554;97.5554
SMBC003;1;292.166;292.166
SMNC011;12;87.0184;1044.2208
883089.000047;1;782.1324;782.1324
883089.000046;1;750.6198;750.6198
SRNPC027;2;173.6186;347.2372
SRNC022;5;89.6219;448.1095
SVWC042;8;166.4518;1331.6144
SVXC062;3;140.8432;422.5296
SVWX043;3;332.3624;997.0872
034-108-3008;1;51.66;51.66
BKR8EIX;347;6.7568;2344.6096
034-1ZZ-0001;1;134.316;134.316
SVWC039;1;287.7708;287.7708
FMTUBL5;4;52.7088948;210.8355792
FMINT12;2;404.54946;809.09892
FMOC10;2;359.3583252;718.7166504
CTS-HW-308;4;73.7918;295.1672
CTS-TM-AUDI2-50D;6;34.85;209.1
CTS-EM-B8-50D;6;82;492
CTS-EM-B567-50D;5;38.95;194.75
CTS-HW-0225;16;18.0318;288.5088
FMCT3;4;183.2360028;732.9440112
SSTS009;1;365.3346;365.3346
SRNC026;1;77.5556;77.5556
034-108-1005;4;351.78;1407.12
034-108-1011;4;198.03;792.12
SVWC043;7;178.7354;1251.1478
R7437-8;144;26.0268;3747.8592
R7437-9;207;27.0272;5594.6304
KTA252;5;252.7188996;1263.594498
CTS-AF-270;6;20.4918;122.9508
KDT952;6;16.2007728;97.2046368
JSK-122-BK-TI;3;209.181672;627.545016
SBMB050;3;360.3162;1080.9486
WSK-NIS002;3;90.21312;270.63936
BBF38Z;2;81.4173408;162.8346816
BBF15Z;2;91.6039056;183.2078112
BHF78Z;1;83.63508;83.63508
BHF97Z;3;85.5239172;256.5717516
BMF49Z;5;81.4173408;407.086704
BMF54Z;5;86.9992776;434.996388
BMF67Z;1;100.8131616;100.8131616
BMF65Z;2;92.0643684;184.1287368
BMF63Z;3;82.4040468;247.2121404
BNF33Z;3;96.2085336;288.6256008
BSF39Z;4;73.2323796;292.9295184
BNF40Z;1;169.8637872;169.8637872
BNF41Z;1;85.5239172;85.5239172
BSF45XZ;3;89.6116992;268.8350976
BWF22Z;9;89.6116992;806.5052928
SAU077;1;496.7314;496.7314
BMF58X;2;112.7851944;225.5703888
BMF48;2;82.4040468;164.8080936
SVWC051;3;214.5858;643.7574
BBR38Z;2;86.9992776;173.9985552
SBMR050;1;255.0282;255.0282
883089.000127;2;782.1324;1564.2648
BHR97Z;2;71.4093228;142.8186456
BMR65XXZ;1;100.2493296;100.2493296
BMR12Z;5;73.2417768;366.208884
PLFR5A;12;6.4534;77.4408
SBMC050;2;153.135;306.27
BMR81Z;3;73.1947908;219.5843724
BMR77Z;4;69.1445976;276.5783904
BMR94Z;3;119.2222764;357.6668292
BMR92Z;1;81.4173408;81.4173408
BMR96Z;1;91.6039056;91.6039056
BNR30Z;6;86.9992776;521.9956656
SAUC030;6;89.6342;537.8052
BNR37Z;2;81.4173408;162.8346816
BNR36XZ;1;91.6039056;91.6039056
BSR53Z;3;73.2417768;219.7253304
BSR49XZ;4;81.4173408;325.6693632
BWR25XZ;8;89.6116992;716.8935936
SFD073;1;255.5612;255.5612
BKR7EIX;287;6.3796;1830.9452
ATINTMAZ05;2;248.7250896;497.4501792
ATINTFO20;3;188.8649256;566.5947768
ATMSFO25;1;307.6925196;307.6925196
KBR39;2;59.3809068;118.7618136
034-101-3066;6;17.589;105.534
KTA255;7;172.6171668;1208.3201676
KLC167A;25;57.5484528;1438.71132
KLC173;1;51.1395624;51.1395624
KLC142;3;51.1489596;153.4468788
KLC204;5;53.0283996;265.141998
KLC217;6;51.1489596;306.8937576
KLC205;5;50.8764408;254.382204
KLC102;4;51.1489596;204.5958384
KLC110;4;57.5390556;230.1562224
KLC140-335;4;57.5484528;230.1938112
KLC106;4;57.5484528;230.1938112
KLC172;2;51.1489596;102.2979192
KLC202;11;57.5484528;633.0329808
KLC182;4;51.1489596;204.5958384
KLC139;9;52.7840724;475.0566516
KLC144;26;46.4879484;1208.6866584
KLC141;20;57.5484528;1150.969056
KLC163;5;57.5484528;287.742264
KLC150;2;46.986;93.972
SBMB062;2;371.1566;742.3132
KTA107;1;97.7966604;97.7966604
KCA395;5;86.9992776;434.996388
KCA313;8;86.9992776;695.9942208
SVW019;1;222.9334;222.9334
SRNS026;2;243.3842;486.7684
SBM011;2;231.2974;462.5948
BNR20XZ;5;77.3295588;386.647794
BWF19XZ;10;91.6039056;916.039056
BWR20XZ;9;91.6039056;824.4351504
W13204;7;8.1003864;56.7027048
W13203;3;6.7565868;20.2697604
KDT925;4;23.8031076;95.2124304
KDT924;3;40.5113292;121.5339876
KBR38;3;27.9848616;83.9545848
FMCCRAD6;2;372.9654708;745.9309416
SFDC066;5;72.3404;361.702
SAUC054;4;117.2846;469.1384
SAUP044;4;194.627;778.508
KLC198;6;51.1489596;306.8937576
KLC140-295;3;57.5484528;172.6453584
KTA216A;2;137.6407884;275.2815768
SVXC060;2;97.5472;195.0944
SVXC059;2;107.5512;215.1024
BHR67Z;3;86.9992776;260.9978328
BFF96Z;3;91.6039056;274.8117168
BFR78Z;3;91.6039056;274.8117168
CTS-HW-216-AWD;3;39.3518;118.0554
CTS-HW-216-FWD;2;39.3518;78.7036
MMTS-EVO-10L;3;24.1654;72.4962
TP-CS/1;2;449.319;898.638
M-FI/SS/1H/1;2;589.5226;1179.0452
IKR9J8;44;7.1668;315.3392
WHT005184;6;1.148;6.888
AC-200-DVBO;47;2.05;96.35
SRNC023;3;38.417;115.251
BHF96Z;2;79.7916252;159.5832504
BHR96;3;110.0694036;330.2082108
BNF42Z;4;81.4173408;325.6693632
BNF19Z;2;83.1088368;166.2176736
BNR11XXZ;2;81.4173408;162.8346816
BBF43;4;65.0568156;260.2272624
BBR44;3;86.9992776;260.9978328
BFR80;4;98.9713104;395.8852416
BHR75Z;3;100.8131616;302.4394848
BHR84Z;3;86.9992776;260.9978328
BSF33Z;2;73.2417768;146.4835536
BSR37Z;2;73.2417768;146.4835536
BSR20XZ;4;81.4173408;325.6693632
BAF13;6;73.2417768;439.4506608
BWR22XZ;5;81.4173408;407.086704
CTS-IT-260;1;121.7618;121.7618
KLC154;6;52.7840724;316.7044344
KLC26;5;43.22712;216.1356
KLC30;1;47.0517804;47.0517804
EVE-M2C-CF-INT;3;974.16;2922.48
SAUC036;1;104.5254;104.5254
MMEXH-MUS8-15XP;19;134.398;2553.562
MMFS-E36-92P;9;127.182;1144.638
L3P3VPO5;3;185.0084;555.0252
U3P3ZC63;4;185.0084;740.0336
KCA472;18;91.6039056;1648.8703008
FMDV20-BLA;3;96.08637;288.25911
HP-180;4;87.2905908;349.1623632
EVE-F9XM5M8-CF-INT;4;1030.74;4122.96
AC-MQB-IC;61;150.88;9203.68
BWF20XZ;5;91.6039056;458.019528
BWR21XZ;5;91.6039056;458.019528
VWR150000;20;51.2993148;1025.986296
VWR120000;47;20.5516764;965.9287908
