FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202506;513881387;PFR7S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;18;118;;
INTRA-CH;202506;513881387;R7438-9;85111000;DE;DE;10;EXW;11;3;;0,1;80;2500;;
INTRA-CH;202506;513881387;IKR9J8;85111000;DE;DE;10;EXW;11;3;;0,4;68;594;;
INTRA-CH;202506;513881387;R7438-9;85111000;DE;DE;10;EXW;11;3;;0,1;120;3750;;
INTRA-CH;202506;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;8;64;;
INTRA-CH;202506;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;232;1883;;
INTRA-CH;202506;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;120;1136;;
INTRA-CH;202506;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;120;3955;;
INTRA-CH;202506;513881387;RBF660;27101999;ES;ES;10;EXW;11;3;;0,6;60;445;;
INTRA-CH;202506;513881387;PZKER7B8EGS;85111000;DE;DE;10;EXW;11;3;;0,3;4;35;;
INTRA-CH;202506;513881387;RBF600;27101999;ES;ES;10;EXW;11;3;;0,6;60;445;;
INTRA-CH;202506;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;260;2111;;
INTRA-CH;202506;513881387;SILZKGR8C8S;85111000;DE;DE;10;EXW;11;3;;0,1;200;2788;;
INTRA-CH;202506;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;120;1045;;
INTRA-CH;202506;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;218;1696;;
INTRA-CH;202506;513881387;LTR7IX-11;85111000;DE;DE;10;EXW;11;3;;0,2;19;130;;
INTRA-CH;202506;513881387;ILKR8E6;85111000;DE;DE;10;EXW;11;3;;0,1;13;159;;
INTRA-CH;202506;513881387;SILFER8C7ES;85111000;DE;DE;10;EXW;11;3;;0,1;37;350;;
INTRA-CH;202506;513881387;ILZKBR7B8G;85111000;DE;DE;10;EXW;11;3;;0,1;100;735;;
INTRA-CH;202506;513881387;R7437-9;85111000;DE;DE;10;EXW;11;3;;0,1;133;4383;;
INTRA-CH;202506;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;70;609;;
INTRA-CH;202506;513881387;SILKGR9A7ES;85111000;DE;DE;10;EXW;11;3;;0,3;15;200;;
INTRA-CH;202506;513881387;U5333;84099100;DE;DE;10;EXW;11;3;;0,4;8;134;;
INTRA-CH;202506;513881387;U5400;85111000;DE;DE;10;EXW;11;3;;0,4;4;131;;
INTRA-CH;202506;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;25;490;;
