FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202507;513881387;UR-RL4-3215;87088055;NL;NL;10;EXW;11;3;;3,4;1;69;;
INTRA-CH;202507;513881387;UR-ML4-265;87088055;NL;NL;10;EXW;11;3;;3,2;1;82;;
INTRA-CH;202507;513881387;UR-LA4-3053;87088055;NL;NL;10;EXW;11;3;;3,6;1;68;;
INTRA-CH;202507;513881387;UR-TW3-020;87088055;NL;NL;10;EXW;11;3;;3,7;3;192;;
INTRA-CH;202507;513881387;UR-LA4-991;87088055;NL;NL;10;EXW;11;3;;2,1;1;68;;
INTRA-CH;202507;513881387;UR-LA4-1233;87088055;NL;NL;10;EXW;11;3;;2,5;1;64;;
INTRA-CH;202507;513881387;UR-RU4-2987;87088055;NL;NL;10;EXW;11;3;;3,3;1;88;;
INTRA-CH;202507;513881387;UR-RU4-2987;87088055;NL;NL;10;EXW;11;3;;3,3;1;88;;
INTRA-CH;202507;513881387;UR-RU4-2987;87088055;NL;NL;10;EXW;11;3;;3,3;1;88;;
INTRA-CH;202507;513881387;UR-RU4-2987;87088055;NL;NL;10;EXW;11;3;;3,3;1;88;;
INTRA-CH;202507;513881387;UR-RU4-2987;87088055;NL;NL;10;EXW;11;3;;3,3;2;177;;
INTRA-CH;202507;513881387;UR-TW2-3081;87088055;NL;NL;10;EXW;11;3;;3,4;1;68;;
INTRA-CH;202507;513881387;UR-TW2-3081;87088055;NL;NL;10;EXW;11;3;;3,4;1;68;;
INTRA-CH;202507;513881387;UR-AR23-361;87088055;NL;NL;10;EXW;11;3;;4,6;1;123;;
INTRA-CH;202507;513881387;UR-TW2-1412;87088055;NL;NL;10;EXW;11;3;;2;2;128;;
INTRA-CH;202507;513881387;UR-TW2-729;87088055;NL;NL;10;EXW;11;3;;3;2;121;;
