REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
SE10;1;202.8926246;202.8926246
FD43;1;135.4424053;135.4424053
ACSP1;45;4.1;184.5
AC-204-FU;1;39.36;39.36
AC-E46-FU;12;77.9;934.8
AC-FU-E36;13;36.9;479.7
AC-S2K-FU;8;24.6;196.8
FMBGFK2;3;22.8118711;68.4356133
RD3025;5;180.4902;902.451
SP1128WB;8;186.1236;1488.9888
FMDV14T;5;37.73073626;188.6536813
FMDVK04D;5;79.65925096;398.2962548
FMDVSUB01;4;89.66100006;358.64400024
FMDVATSI-POL;2;120.58266378;241.16532756
FMDV004-POL;3;61.30136074;183.90408222
FMINTLFS;1;349.06597056;349.06597056
216BFWAEBOSM;17;23.575;400.775
AC-NC-FU;7;24.6;172.2
216BFWAOTSM;34;17.712;602.208
216BFWAOPSM;45;20.582;926.19
VIB-1458;71;0.287;20.377
RN10;1;37.32672472;37.32672472
RN09;2;150.64703472;301.29406944
ECA3015;2;116.4564;232.9128
ESR371WB;2;138.5226;277.0452
SP2070P;3;149.2236;447.6708
EVO1206;6;202.663;1215.978
FMWRX301-ALL;4;72.41660506;289.66642024
216EVOWGAFRWB4.9-WO;7;91.84;642.88
216EVOAFRWB4.9-WO;6;91.84;551.04
MMAI-CLA45-14BK;25;177.1692;4429.23
RN12;1;220.12716566;220.12716566
JSK-101-DD;33;162.22541422;5353.43866926
MMRAD-350Z-07;2;144.7136;289.4272
MMTS-S2K-00L;4;24.641;98.564
MMFAN-SWITCH;2;15.1946;30.3892
200001032;1;369.9594;369.9594
CTS-IT-105R;27;123;3321
200001076;1;414.8216;414.8216
FMDVK04SA-SIL;12;79.65925096;955.91101152
FMDV2A;2;108.01889028;216.03778056
FMDVA45A;2;92.06536142;184.13072284
FMDVST180A;2;120.58266378;241.16532756
FMDV14TSI;2;36.99169076;73.98338152
FMBGFK6;2;25.33447974;50.66895948
FMPCVD1;3;48.66860966;146.00582898
SES1989TT;5;778.098;3890.49
CTS-HW-031;14;61.5;861
CTS-IT-250;11;171.3718;1885.0898
CTS-IT-220R;29;135.3;3923.7
CTS-HW-030;11;45.0918;496.0098
CTS-HW-0090;3;81.1718;243.5154
CTS-HW-0151;20;90.1918;1803.836
CTS-HW-0099;5;90.1918;450.959
FMINTMRS;1;421.70921624;421.70921624
MMRAD-E46-01;6;274.5606;1647.3636
MMRAD-RSF-09;3;228.78;686.34
MMRAD-MUS4-15;1;236.5044;236.5044
CTS-IT-500;14;76.6618;1073.2652
MMRAD-GLF-94;5;144.7136;723.568
MMRAD-MK5-08;1;144.7136;144.7136
MMRAD-GLF-99;9;144.7218;1302.4962
MMRAD-BRZ-13;4;131.487;525.948
CTS-IT-280;19;69.7;1324.3
MMRAD-R35-09;2;225.4098;450.8196
MMRAD-MIA-99;6;103.3118;619.8708
MMRAD-RX8-04;6;126.7966;760.7796
MMRAD-240-89KA;3;111.4216;334.2648
MMRAD-CIV-02SI;1;114.4064;114.4064
MMRAD-INT-94;3;118.6868;356.0604
MMRAD-EVO-01;1;145.4352;145.4352
MMRAD-EVO-10;1;148.1576;148.1576
MMAI-350Z-03H;9;95.366;858.294
CTS-CC-MK6TSI;9;266.4918;2398.4262
MMTS-S4-00L;2;24.6492;49.2984
MMTS-E90-07;10;29.0772;290.772
MMTS-350Z-03L;5;24.64674;123.2337
MMTS-350Z-07;3;24.6492;73.9476
MMTS-WRX-01;4;28.7574;115.0296
MMTS-GTR-09;1;41.8364;41.8364
MMTS-BRZ-13;2;22.55;45.1
MMTS-RX8-04L;7;25.1412;175.9884
MMTS-RSX-02;1;24.6;24.6
MMTS-VR6-93L;3;24.641;73.923
MMTS-EVO-01;3;23.6898;71.0694
MMTS-FIST-14;4;24.6492;98.5968
CTS-CC-GOLFR;7;196.7918;1377.5426
CTS-CC-MK5FSI;4;213.1918;852.7672
MMDP-MUS4-15CAT;2;238.0952;476.1904
216EVOEOP-RB;12;37.597;451.164
216EVOOT-RB;5;22.55;112.75
216EVOWT-C;4;22.55;90.2
CTS-HS-150;8;12.3;98.4
CTS-IT-285;4;39.3518;157.4072
CTS-HW-003;4;29.5118;118.0472
CTS-SIL-NOISE;2;13.5218;27.0436
CTS-IT-600;8;69.7;557.6
CTS-IT-275;17;90.1918;1533.2606
CTS-IT-210;15;90.1918;1352.877
"CTS-HW-036 ARP";2;77.0718;154.1436
CTS-HW-0199;7;36.0718;252.5026
MMOC-E46-01;5;364.777;1823.885
FMMK5FMIC-BLA;6;393.30030722;2359.80184332
FMINT32;4;420.3198107;1681.2792428
FMINDST180;5;92.75513722;463.7756861
FMIND05;3;135.53109076;406.59327228
216EVOEGT;14;42.927;600.978
MMOC-MIA-99T;1;192.9624;192.9624
MMOC-EVO-08;2;268.7796;537.5592
MMBCC-N54-06CBE2;4;97.5144;390.0576
EVO9200;7;167.2718;1170.9026
EVO300E;8;174.6272;1397.0176
MMBCC-FIST-14PBE;4;87.8712;351.4848
MMBCC-FOST-13PBE2;2;91.6596;183.3192
MMBCC-MUS4-15PBE;4;74.9234;299.6936
MMBCC-BRZ-13PBE;5;89.6506;448.253
MMBCC-STI-08SBE;1;201.146;201.146
MMHOSE-MIA-90HHBK;2;28.5606;57.1212
MMHOSE-MIA-94HHBK;2;31.21822;62.43644
216BFWAWTSM;32;17.712;566.784
216BFWAVOSM;20;16.236;324.72
216BFWGEBOSM;4;24.887;99.548
216BFWGOPSM;6;21.894;131.364
216BFWGOTSM;6;19.065;114.39
MMHOSE-R35-09BK;1;43.0336;43.0336
FMBGFK3;4;24.9797379;99.9189516
FMDVRMR;2;83.10812996;166.21625992
MMRAD-K20-EK;1;145.2384;145.2384
MMRAD-K20-EG;2;130.4128;260.8256
FMDVCS14A;3;79.65925096;238.97775288
CTS-HW-028;7;45.0918;315.6426
CTS-HW-049;1;14.7518;14.7518
JSK-118;1;213.45604828;213.45604828
S-RE/T/1;1;1424.4712;1424.4712
E-BM/T/3;1;1266.0554;1266.0554
TP-CT/26;1;903.4432;903.4432
M-BM/T/8H;1;2014.0758;2014.0758
FMINTRM-BLA;1;268.45088742;268.45088742
CTS-EXH-DP-0007;3;360.7918;1082.3754
FMINTRS3-BLA;1;695.9837822;695.9837822
FMINT2TTRS;1;695.9837822;695.9837822
FMINTTTS;1;338.88685054;338.88685054
FMINT135F20;1;386.45181892;386.45181892
FMINTBM;1;362.89104838;362.89104838
FMINTR56;1;327.77160622;327.77160622
MMFS-S2K-00;2;85.3128;170.6256
MMFS-MIA-90;4;104.9026;419.6104
MMFS-MIA-99;3;96.9076;290.7228
MMFS-RX8-04;2;96.9076;193.8152
PF04;77;109.06;8397.62
