REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
BM23;1;245.10883712;245.10883712
SE10;1;200.4444736;200.4444736
FD43;1;133.8081248;133.8081248
SU81;1;99.55051904;99.55051904
ACSP1;62;4.1;254.2
AC-204-FU;10;39.36;393.6
AC-E46-FU;14;77.9;1090.6
AC-FU-E36;16;36.9;590.4
AC-S2K-FU;9;24.6;221.4
FMBGFK2;3;22.5366176;67.6098528
AC-HD1-FU;1;18.86;18.86
RD3025;5;180.4902;902.451
SP1128WB;10;186.1236;1861.236
FMDV14T;2;36.54534016;73.09068032
FMDVK04D;5;78.69806336;393.4903168
FMDVSUB01;5;88.57912896;442.8956448
FMDVATSI-P;1;119.12768448;119.12768448
FMDV004-P;2;59.37400896;118.74801792
FMINTLFS;1;344.85405696;344.85405696
216BFWAEBOSM;20;23.575;471.5
AC-NC-FU;8;24.6;196.8
216BFWAOTSM;32;17.712;566.784
216BFWAOPSM;35;20.582;720.37
VIB-1458;89;0.287;25.543
RN10;2;36.87633152;73.75266304
RN09;2;148.82929152;297.65858304
ECA3015;3;116.4564;349.3692
ESR371WB;2;138.5226;277.0452
SP2070P;4;149.2236;596.8944
EVO1206;6;202.663;1215.978
FMWRX301-A;3;71.54280896;214.62842688
216EVOWGAFRWB4.9-WO;4;91.84;367.36
216EVOAFRWB4.9-WO;6;91.84;551.04
MMAI-CLA45-14BK;36;177.1692;6378.0912
RN12;2;217.47105856;434.94211712
JSK-101-DD;32;160.26796352;5128.57483264
MMRAD-350Z-07;2;141.8846;283.7692
MMRAD-370Z-09;2;231.732;463.464
MMTS-S2K-00L;4;24.641;98.564
MMFAN-SWITCH;3;14.6042;43.8126
200001032;2;369.9594;739.9188
200001049;1;369.9594;369.9594
CTS-IT-105R;18;123;2214
200001076;1;414.8216;414.8216
500001010;2;408.2698;816.5396
500001014;1;217.054;217.054
FMDVK04SA;13;78.69806336;1023.07482368
FMDV2A;2;106.71550848;213.43101696
FMDVA45A;3;63.27776;189.83328
FMDVST180A;2;119.12768448;238.25536896
FMDV14TSI;1;28.70863296;28.70863296
FMBGFK6;2;25.02878784;50.05757568
FMPCVD1;10;47.14679872;471.4679872
SES1989TT;5;778.098;3890.49
CTS-HW-031;18;61.5;1107
CTS-IT-250;16;171.3718;2741.9488
CTS-IT-220R;21;135.3;2841.3
CTS-HW-030;11;45.0918;496.0098
CTS-IT-110;11;103.7218;1140.9398
CTS-HW-0090;5;81.1718;405.859
CTS-HW-0151;30;90.1918;2705.754
CTS-IT-270R;29;142.2618;4125.5922
CTS-HW-0099;1;90.1918;90.1918
FMINTMRS;1;416.62077184;416.62077184
MMRAD-E46-01;6;274.5606;1647.3636
MMRAD-E36-92;12;117.8258;1413.9096
MMRAD-RSF-09;4;228.78;915.12
CTS-IT-500;17;76.6618;1303.2506
MMRAD-GLF-94;2;144.7136;289.4272
MMRAD-MK5-08;5;144.7136;723.568
MMRAD-GLF-99;2;144.7218;289.4436
MMRAD-B4-90;4;136.18314;544.73256
MMRAD-BRZ-13;3;131.487;394.461
CTS-IT-280;10;69.7;697
MMRAD-R35-09;1;229.9198;229.9198
MMRAD-MIA-99;2;103.3118;206.6236
MMRAD-RX8-04;4;126.7966;507.1864
MMRAD-240-89KA;6;111.4216;668.5296
MMRAD-CIV-02SI;5;114.4064;572.032
MMRAD-INT-94;2;118.68516;237.37032
MMRAD-EVO-01;2;145.4352;290.8704
MMRAD-EVO-10;3;148.1576;444.4728
MMAI-350Z-03H;13;95.366;1239.758
MMTS-S4-00L;3;24.6492;73.9476
MMTS-E90-07;7;29.0772;203.5404
MMTS-CIV-92L;3;23.6898;71.0694
MMTS-350Z-03L;4;23.2634;93.0536
MMTS-350Z-07;3;24.6492;73.9476
MMTS-WRX-01;2;28.7574;57.5148
MMTS-GTR-09;1;41.8364;41.8364
MMTS-BRZ-13;2;22.55;45.1
MMTS-RX8-04L;4;25.13874;100.55496
MMTS-RSX-02;2;24.6;49.2
MMTS-EVO-01;3;23.6898;71.0694
MMTS-FIST-14;4;24.6492;98.5968
CTS-CC-MK5FSI;5;213.1918;1065.959
MMDP-MUS4-15CAT;3;238.0952;714.2856
216EVOEOP-RB;5;37.597;187.985
216EVOOT-RB;8;22.55;180.4
216EVOWT-C;5;22.55;112.75
CTS-20T-MK5-DF;3;328;984
CTS-HS-150;6;12.3;73.8
CTS-IT-285;17;39.3518;668.9806
CTS-HW-003;1;29.5118;29.5118
CTS-IT-600;9;69.7;627.3
CTS-IT-275;14;90.1918;1262.6852
"CTS-HW-036 ARP";8;77.0718;616.5744
CTS-HW-0199;14;36.0718;505.0052
MMOC-E46-01;6;364.777;2188.662
FMARSDV;1;204.55266048;204.55266048
FMMK5FMIC;6;388.55465152;2331.32790912
FMINT32;2;415.2481312;830.4962624
FMINDST180;6;91.63593152;549.81558912
FMIND05;3;133.89574016;401.68722048
216EVOEGT;14;42.927;600.978
MMOC-MIA-99T;2;192.96486;385.92972
MMOC-EVO-08;2;268.7796;537.5592
AC-MK4-FU;12;32.8;393.6
MMBCC-N54-06CBE2;6;97.5144;585.0864
EVO9200;7;167.2718;1170.9026
EVO300E;11;174.6272;1920.8992
MMBCC-FIST-14PBE;4;87.8712;351.4848
MMBCC-FOST-13PBE2;1;91.66124;91.66124
MMBCC-MUS4-15PBE;1;74.92012;74.92012
MMBCC-BRZ-13PBE;1;89.6506;89.6506
MMBCC-STI-08SBE;1;201.146;201.146
CTS-IT-020;3;69.7;209.1
MMHOSE-MIA-90HHBK;2;28.5606;57.1212
MMHOSE-MIA-94HHBK;2;31.21822;62.43644
216BFWAWTSM;19;17.712;336.528
216BFWAVOSM;23;16.236;373.428
216BFWGEBOSM;4;24.887;99.548
216BFWGOPSM;8;21.894;175.152
216BFWGOTSM;7;19.065;133.455
MMHOSE-R35-09BK;1;43.0336;43.0336
FMBGFK3;4;24.6783264;98.7133056
FMDVRMR;2;70.36486912;140.72973824
MMRAD-K20-EK;1;145.2384;145.2384
MMRAD-K20-EG;2;130.4128;260.8256
FMDVCS14A;3;78.69806336;236.09419008
FMBM335DV1;4;203.5110112;814.0440448
CTS-HW-028;3;45.0918;135.2754
CTS-HW-049;2;14.7518;29.5036
JSK-118;2;210.88043648;421.76087296
S-RE/T/1;1;1424.4712;1424.4712
E-BM/T/3;1;1266.0554;1266.0554
TP-CT/26;1;903.4432;903.4432
M-BM/T/8H;1;2014.0758;2014.0758
CTS-EXH-DP-0007;3;360.7918;1082.3754
FMINTRS3;1;687.5858752;687.5858752
FMINT2TTRS;1;687.5858752;687.5858752
FMINTTTS;1;334.79776064;334.79776064
FMINT135F20;1;381.78879872;381.78879872
FMINTBM;1;358.51231808;358.51231808
FMINTR56;1;323.81663552;323.81663552
FMINTMF56;1;308.95122944;308.95122944
MMFS-S2K-00;2;85.3128;170.6256
MMFS-MIA-90;4;104.9026;419.6104
MMFS-MIA-99;3;96.9076;290.7228
MMFS-RX8-04;5;96.91088;484.5544
CTS-EXH-DP-0008;2;135.3;270.6
SES1987TT;7;779.4756;5456.3292
Evo1102;9;354.7976;3193.1784
SES9001TT;2;550.589;1101.178
10.127.100K;50;153.3154;7665.77
MMEXH-WRX-15;2;499.872;999.744
MMRAD-FIST-14K;1;257.4226;257.4226
MMRAD-FOST-13;1;221.99122;221.99122
CTS-IT-190;2;123;246
CTS-HW-0133;9;72.1518;649.3662
AC-200-OSA;8;13.817;110.536
MMTS-GTI-99;6;24.6492;147.8952
CTS-HW-262;1;103.7218;103.7218
CTS-HW-118;2;22.1318;44.2636
TTE80;1;54.571;54.571
CTS-HW-046;2;59.0318;118.0636
FMMD1;2;78.6591232;157.3182464
CTS-CPA-001;11;28.7;315.7
EVO1801;2;164.9758;329.9516
SES1230TT;3;614.016;1842.048
EVO2001;4;167.2718;669.0872
FMMD2;5;67.2691264;336.345632
MMFS-CIV-92;4;71.29408;285.17632
MMFS-WRX-01P;3;130.2078;390.6234
MMFS-S14-95SR;3;94.9724;284.9172
MMFS-B4-90;4;96.91088;387.64352
MMFS-BRZ-13P;1;135.33157;135.33157
MMFS-240-89KA;3;96.9076;290.7228
MMEXH-MUS4-15;2;444.4154;888.8308
FMCCRADS53T;2;477.01696;954.03392
MMFS-STI-08P;1;105.8784;105.8784
MMFS-350Z-03;9;95.6284;860.6556
FMBGFK4;2;22.15695104;44.31390208
FMMD3;2;73.78186816;147.56373632
VWR12G6GT;5;158.81744256;794.0872128
VWR12G7R600ITINLET;60;66.9770752;4018.624512
MMOP-TPS;20;29.1674;583.348
VWR12G5GT;4;222.60142464;890.40569856
005001005;3;398.6266;1195.8798
VWR12L0CR;3;241.74051328;725.22153984
VWR12G60R;4;235.36406208;941.45624832
FMSCPS53T;3;102.17897984;306.53693952
FMDVV4010;2;62.75206784;125.50413568
VWR160001;48;57.40753088;2755.56148224
VWR31G5GT;4;116.2363776;464.9455104
VWR31G60R;2;116.2363776;232.4727552
VWR31G7GT;10;104.65168;1046.5168
VWR31G70R;7;104.65168;732.56176
VWR31S000;2;116.2363776;232.4727552
VWR19G701;10;31.89199104;318.9199104
VWR19G702;9;31.89199104;287.02791936
VWR12P0GT;4;170.93756736;683.75026944
VWR1230S3;10;248.11696448;2481.1696448
FD84;1;168.3188416;168.3188416
11002BK;420;1.9762;830.004
MMGP-RS-16BK;3;39.70153;119.10459
VWR11G502;5;31.89199104;159.4599552
VWR11G503;1;31.89199104;31.89199104
VWR11P1GT;3;48.37341376;145.12024128
VWR11P0GT;3;55.07112128;165.21336384
VWR11G501;3;31.89199104;95.67597312
VWR11G701;9;38.26844224;344.41598016
VWR1140S4;2;58.78990656;117.57981312
VWR12PRWRC;2;406.62288576;813.24577152
VWR12G6K03;1;222.60142464;222.60142464
VWR121020;1;282.03384384;282.03384384
FMBGFK7;2;20.22941312;40.45882624
VWR15G503;6;109.86966144;659.21796864
VWR15G502;2;170.62604608;341.25209216
VWR15G501;2;170.62604608;341.25209216
MMTS-240-89KA;3;24.6492;73.9476
MMSTB-FIST-14TB;2;72.8242;145.6484
MMSTB-MUS-15;2;89.6506;179.3012
MMSK-TUE-16;2;27.388;54.776
MMSK-RKST;1;34.2022;34.2022
MMSK-PGR-BK;1;39.3354;39.3354
MMSK-FSB;2;27.06;54.12
MMSK-CF;1;21.771;21.771
216EVOBO;13;29.602;384.826
216BFWABOSM;37;13.366;494.542
216BFWAFPSM;5;22.55;112.75
VWR13G700;20;312.5434592;6250.869184
VWR13G700RFK;26;31.89199104;829.19176704
MMGRT-215;6;14.8994;89.3964
MMGRT-235;3;28.1916;84.5748
FMIND16;1;219.30124608;219.30124608
FMINTS3FS;1;334.80749568;334.80749568
FMINTMK7;2;350.704816;701.409632
TTE780;2;2555.981;5111.962
CTS-EXH-CB-0007.0;1;393.5918;393.5918
CTS-EXH-CB-0002;3;368.9918;1106.9754
CTS-EXH-CB-0008;2;442.7918;885.5836
AC-200-HS;86;7.79;669.94
CTS-EXH-CB-0001;2;344.3918;688.7836
CTS-EXH-CB-0003;2;479.6918;959.3836
CTS-EXH-CB-0015;2;631.3918;1262.7836
CTS-EXH-CB-0016;1;338.2418;338.2418
FMDV7;1;194.81762048;194.81762048
AC-200-FD;51;11.89;606.39
FMCCRAD7;2;614.19340864;1228.38681728
FMINT7;1;408.17075712;408.17075712
FMTUBL1;2;39.83578368;79.67156736
FMRMCLMP;2;17.36731136;34.73462272
FMSBCVXR;5;23.08177984;115.4088992
FMHTR56;1;134.94712448;134.94712448
FMBGFK11;4;25.02878784;100.11515136
FMWBSCI-BK;1;58.12792384;58.12792384
FMVAG5QS;3;62.89809344;188.69428032
FMBP135F20;4;175.61038656;702.44154624
FMSS2;1;56.63846272;56.63846272
FMBGKS53T;1;27.53069312;27.53069312
FMBGMCS;2;14.60256;29.20512
FMBPVXA;2;20.5896096;41.1792192
FMBPVRM;1;20.17100288;20.17100288
FMBSMP18T;3;146.25924096;438.77772288
FMWS11BB;4;30.5680256;122.2721024
JSK-111-70;1;75.91384192;75.91384192
JSK-110;3;123.8297088;371.4891264
JSK-119-BK;3;123.8297088;371.4891264
FMOCRS4;4;570.3759936;2281.5039744
JSK-115-BOLT;1;131.16992896;131.16992896
JSK-115-TWIST;1;154.787136;154.787136
JSK-103;10;71.6985696;716.985696
JSK-103-80;16;71.6985696;1147.1771136
CK-003;13;10.8058944;140.4766272
MMAF-REOIL-RD;15;8.7904;131.856
CTS-IT-310;5;82;410
FMKT135F20;8;59.37400896;474.99207168
VWR31G70RW;4;104.65168;418.60672
VWR610360GUN;8;192.77326208;1542.18609664
VWR610360SVR;4;192.77326208;771.09304832
ACCLAMP3;42;0.9266;38.9172
ACCLAMP275;32;0.9266;29.6512
VWR12G7R600FO;13;47.83798656;621.89382528
VWR15G701;1;255.13592832;255.13592832
FMAUTB2;5;176.47680512;882.3840256
FMRCAM;1;174.257216;174.257216
FMRCAMF56;1;177.49898432;177.49898432
FMDV6A;2;170.42161024;340.84322048
FMBM335DV2;1;292.50874688;292.50874688
FMDVCS14R;3;78.69806336;236.09419008
VWR19G706;12;34.54965696;414.59588352
VWR19G704;6;31.89199104;191.35194624
FMDVF20R;3;92.71652096;278.14956288
FMDVR56A;6;113.45215616;680.71293696
FMDVR60R;2;99.14164736;198.28329472
FMDVF20A;4;77.88032;311.52128
FMDVMCS;2;36.54534016;73.09068032
