REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
MMRAD-BRZ-13;3;131.487;394.461
CTS-IT-280;12;69.7;836.4
MMRAD-R35-09;2;225.4098;450.8196
MMRAD-MIA-99;7;103.3118;723.1826
MMRAD-RX8-04;8;126.7966;1014.3728
MMRAD-240-89KA;5;111.4216;557.108
MMRAD-CIV-02SI;4;114.4064;457.6256
MMRAD-INT-94;2;118.6868;237.3736
MMRAD-EVO-01;3;145.4352;436.3056
MMRAD-EVO-10;1;148.1576;148.1576
MMAI-350Z-03H;10;95.366;953.66
MMTS-S4-00L;3;24.6492;73.9476
MMTS-E90-07;8;29.0772;232.6176
MMTS-CIV-92L;2;23.6898;47.3796
MMTS-350Z-03L;3;23.2634;69.7902
MMTS-350Z-07;3;24.6492;73.9476
MMTS-WRX-01;2;28.7574;57.5148
MMTS-GTR-09;1;41.8364;41.8364
MMTS-BRZ-13;2;22.55;45.1
MMTS-RX8-04L;8;25.1412;201.1296
MMTS-RSX-02;2;24.6;49.2
MMTS-VR6-93L;4;24.641;98.564
MMTS-EVO-01;3;23.6898;71.0694
MMTS-FIST-14;3;24.6492;73.9476
CTS-CC-MK5FSI;4;213.1918;852.7672
MMDP-MUS4-15CAT;2;238.0952;476.1904
216EVOEOP-RB;2;37.597;75.194
216EVOOT-RB;6;22.55;135.3
216EVOWT-C;4;22.55;90.2
CTS-20T-MK5-DF;3;328;984
CTS-HS-150;5;12.3;61.5
CTS-IT-285;8;39.3518;314.8144
CTS-SIL-NOISE;3;13.5218;40.5654
CTS-IT-600;8;69.7;557.6
CTS-IT-275;17;90.1918;1533.2606
CTS-IT-210;12;90.1918;1082.3016
"CTS-HW-036 ARP";4;77.0718;308.2872
CTS-HW-0199;12;36.0718;432.8616
MMOC-E46-01;6;364.777;2188.662
FMMK5FMIC;6;389.20922472;2335.25534832
FMINT32;3;415.9476732;1247.8430196
FMINDST180;6;91.79030472;550.74182832
FMIND05;3;134.12130576;402.36391728
216EVOEGT;14;42.927;600.978
MMOC-MIA-99T;1;192.9624;192.9624
MMOC-EVO-08;2;268.7796;537.5592
AC-MK4-FU;6;32.8;196.8
MMBCC-N54-06CBE2;4;97.5144;390.0576
EVO9200;7;167.2718;1170.9026
EVO300E;10;174.6272;1746.272
MMBCC-FIST-14PBE;4;87.8712;351.4848
MMBCC-FOST-13PBE2;2;91.6596;183.3192
MMBCC-MUS4-15PBE;4;74.9234;299.6936
MMBCC-BRZ-13PBE;5;89.6506;448.253
MMBCC-STI-08SBE;1;201.146;201.146
MMHOSE-MIA-90HHBK;2;28.5606;57.1212
MMHOSE-MIA-94HHBK;2;31.21822;62.43644
216BFWAWTSM;16;17.712;283.392
216BFWAVOSM;22;16.236;357.192
216BFWGEBOSM;4;24.887;99.548
216BFWGOPSM;8;21.894;175.152
216BFWGOTSM;7;19.065;133.455
MMHOSE-R35-09BK;1;43.0336;43.0336
FMBGFK3;4;24.7199004;98.8796016
FMDVRMR;1;70.48340832;70.48340832
MMRAD-K20-EK;1;145.2384;145.2384
MMRAD-K20-EG;2;130.4128;260.8256
FMDVCS14A;3;78.83064096;236.49192288
FMBM335DV1;5;214.044108;1070.22054
CTS-HW-028;5;45.0918;225.459
CTS-HW-049;2;14.7518;29.5036
JSK-118;1;211.23569328;211.23569328
S-RE/T/1;1;1424.4712;1424.4712
E-BM/T/3;1;1266.0554;1266.0554
TP-CT/26;1;903.4432;903.4432
M-BM/T/8H;1;2014.0758;2014.0758
FMINTRM;1;265.65847992;265.65847992
CTS-EXH-DP-0007;3;360.7918;1082.3754
FMINTRS3;1;688.7442072;688.7442072
FMINT2TTRS;1;688.7442072;688.7442072
FMINTTTS;1;335.36177304;335.36177304
FMINT135F20;1;382.43197392;382.43197392
FMINTBM;1;359.11628088;359.11628088
FMINTR56;1;324.36214872;324.36214872
FMINTMF56;1;309.47169984;309.47169984
MMFS-S2K-00;2;85.3128;170.6256
MMFS-INT-94;1;96.9076;96.9076
MMFS-MIA-90;4;104.9026;419.6104
MMFS-MIA-99;3;96.9076;290.7228
MMFS-RX8-04;3;96.9076;290.7228
PF04;32;109.06;3489.92
CTS-EXH-DP-0008;2;135.3;270.6
SES1987TT;7;779.4756;5456.3292
Evo1102;9;354.7976;3193.1784
SES9001TT;2;550.589;1101.178
10.127.100K;47;153.3154;7205.8238
MMEXH-WRX-15;2;499.872;999.744
MMRAD-FIST-14K;2;257.4226;514.8452
CTS-IT-190;2;123;246
CTS-HW-0133;6;72.1518;432.9108
MMBCC-RS-16PBE2;3;99.4414;298.3242
AC-200-OSA;1;13.817;13.817
MMTS-GTI-99;3;24.6492;73.9476
CTS-HW-118;2;22.1318;44.2636
TTE80;1;54.571;54.571
FMMD1;2;78.7916352;157.5832704
CTS-CPA-001;9;28.7;258.3
EVO1801;2;164.9758;329.9516
SES1230TT;3;614.016;1842.048
EVO2001;4;167.2718;669.0872
FMMD2;3;67.3824504;202.1473512
MMFS-CIV-92;1;71.2908;71.2908
MMFS-WRX-01P;3;130.2078;390.6234
MMFS-S14-95SR;3;94.9724;284.9172
MMFS-EVO-01;5;96.9076;484.538
MMFS-B4-90;6;96.9076;581.4456
MMFS-BRZ-13P;2;135.3328;270.6656
MMFS-240-89KA;1;96.9076;96.9076
MMEXH-MUS4-15;1;444.4154;444.4154
FMCCRADS53T;2;477.82056;955.64112
MMFS-350Z-03;8;95.6284;765.0272
MMFS-EVO-10;1;96.9076;96.9076
FMBGFK4;2;22.19427744;44.38855488
FMMD3;2;73.90616376;147.81232752
VWR12G6GT;5;159.08499216;795.4249608
VWR12G7R600ITINLET;101;67.0899072;6776.0806272
MMOP-TPS;18;29.1674;525.0132
VWR12G5GT;3;222.97642704;668.92928112
005001005;3;398.6266;1195.8798
VWR12L0CR;3;242.14775808;726.44327424
VWR12G60R;11;235.76056488;2593.36621368
FMSCPS53T;3;102.35111424;307.05334272
FMDVV4010;2;62.85778224;125.71556448
VWR160001;75;57.50424168;4312.818126
VWR31G5GT;4;116.4321936;465.7287744
VWR31G60R;1;116.4321936;116.4321936
VWR31G7GT;21;104.82798;2201.38758
VWR31G70R;14;104.82798;1467.59172
VWR19G701;16;31.94571744;511.13147904
VWR19G702;21;31.94571744;670.86006624
VWR12P0GT;2;171.22553496;342.45106992
VWR1230S3;10;248.53495128;2485.3495128
FD84;1;168.6023976;168.6023976
11002BK;418;1.9762;826.0516
MMGP-RS-16BK;3;39.7044;119.1132
VWR11G502;5;31.94571744;159.7285872
VWR11G503;2;31.94571744;63.89143488
VWR11P1GT;3;48.45490536;145.36471608
VWR11P0GT;3;55.16389608;165.49168824
VWR11G501;3;31.94571744;95.83715232
VWR11G701;7;38.33291064;268.33037448
VWR1140S4;2;58.88894616;117.77789232
VWR12PRWRC;2;407.30789736;814.61579472
VWR12G6K03;1;222.97642704;222.97642704
VWR121020;1;282.50896824;282.50896824
FMBGFK7;2;20.26349232;40.52698464
VWR69G7KIT;15;70.27862808;1054.1794212
VWR15G503;5;110.05475184;550.2737592
VWR15G502;1;170.91348888;170.91348888
VWR15G501;2;170.91348888;341.82697776
MMTS-240-89KA;2;24.6492;49.2984
MMSTB-FIST-14TB;1;72.8242;72.8242
MMSTB-MUS-15;2;89.6506;179.3012
MMSK-TUE-16;2;27.388;54.776
MMSK-RKST;1;34.2022;34.2022
MMSK-PGR-BK;3;39.3354;118.0062
MMSK-FSB;2;27.06;54.12
MMSK-CF;2;21.771;43.542
216EVOBO;12;29.602;355.224
216BFWABOSM;22;13.366;294.052
216BFWAFPSM;5;22.55;112.75
VWR13G700;37;313.0699812;11583.5893044
VWR13G700RFK;32;31.94571744;1022.26295808
MMGRT-215;5;14.8994;74.497
MMGRT-235;3;28.1916;84.5748
FMINTS3FS;1;335.37152448;335.37152448
FMINTMK7;2;351.295626;702.591252
TTE780;2;2555.981;5111.962
CTS-EXH-CB-0007.0;1;393.5918;393.5918
CTS-EXH-CB-0002;2;368.9918;737.9836
CTS-EXH-CB-0008;2;442.7918;885.5836
AC-200-HS;72;7.79;560.88
CTS-EXH-CB-0001;1;344.3918;344.3918
CTS-EXH-CB-0003;2;479.6918;959.3836
CTS-EXH-CB-0015;2;631.3918;1262.7836
FMDV7;1;195.14581728;195.14581728
AC-200-FD;37;11.89;439.93
FMCCRAD7;1;615.22810104;615.22810104
FMINT7;1;408.85837632;408.85837632
FMTUBL1;4;39.90289248;159.61156992
FMRMCLMP;1;17.39656896;17.39656896
FMSBCVXR;5;23.12066424;115.6033212
FMBGFK11;4;25.07095224;100.28380896
FMWBSCI-BK;2;58.22584824;116.45169648
FMVAG5QS;3;63.00405384;189.01216152
FMBP135F20;4;175.90622616;703.62490464
FMSS2;1;56.73387792;56.73387792
FMBGKS53T;1;27.57707232;27.57707232
FMBGMCS;1;14.62716;14.62716
FMBPVXA;1;20.6242956;20.6242956
FMBSMP18T;4;165.66721416;662.66885664
FMWS11BB;4;30.6195216;122.4780864
JSK-110;2;124.0383168;248.0766336
JSK-119-BK;2;124.0383168;248.0766336
FMOCRS4;4;571.3368696;2285.3474784
JSK-115-BOLT;1;131.39090256;131.39090256
JSK-115-TWIST;1;155.047896;155.047896
JSK-103;10;71.8193556;718.193556
JSK-103-80;15;71.8193556;1077.290334
CK-003;11;10.8240984;119.0650824
MMAF-REOIL-RD;14;8.7904;123.0656
CTS-IT-310;5;82;410
FMKT135F20;6;59.47403256;356.84419536
VWR31G70RW;2;104.82798;209.65596
VWR610360GUN;8;193.09801488;1544.78411904
VWR610360SVR;4;193.09801488;772.39205952
ACCLAMP3;37;0.9266;34.2842
ACCLAMP275;32;0.9266;29.6512
VWR12G7R600FO;24;47.91857616;1150.04582784
VWR15G701;1;255.56573952;255.56573952
FMAUTB2;5;176.77410432;883.8705216
FMRCAM;1;174.550776;174.550776
FMRCAMF56;1;177.79800552;177.79800552
FMDV6A;2;170.70870864;341.41741728
FMDVST180R;2;119.32837128;238.65674256
FMBM335DV2;1;293.00151768;293.00151768
FMDVCS14R;2;78.83064096;157.66128192
VWR19G706;3;34.60786056;103.82358168
VWR19G704;5;31.94571744;159.7285872
FMDVF20R;3;92.87271456;278.61814368
FMDVR56A;6;113.64328176;681.85969056
FMDVR60R;2;99.30866496;198.61732992
FMDVF20A;4;78.01152;312.04608
FMDVMCS;2;36.60690576;73.21381152
VWR12P0GT-FO;3;64.359504;193.078512
FMDVR60A;3;119.32837128;357.98511384
10.127.101K;17;153.3154;2606.3618
10.127.203K;23;153.3154;3526.2542
FMINDK40;1;399.78953712;399.78953712
VIB-1559;111;0.287;31.857
FMCTMK6;5;202.3911372;1011.955686
CTS-HW-0091;11;76.6618;843.2798
CTS-HW-0092;2;90.1918;180.3836
VWR30G500;2;199.33893648;398.67787296
MMICP-RS-16CBK;2;74.0378;148.0756
DI-BM/CA/1;1;626.1028;626.1028
L3P3AC7X;2;185.0084;370.0168
U3P3ZC25;4;232.5684;930.2736
EVE-E46-INT;5;456.576;2282.88
EVE-RS5-INT;3;1193.1;3579.3
EVE-N55V2-CF-INT;4;646.488;2585.952
EVE-E60V2-CF-INT;1;713.4;713.4
EVE-F8XMV2-CF-INT;4;1176.8558;4707.4232
EVE-FLC;6;13.776;82.656
EVE-151-G2-FTR;10;41.82;418.2
EVE-661-G2-FTR;5;41.82;209.1
AC-200-BT;2;8.2;16.4
RPF-1806;4;17.93289816;71.73159264
RPF-1813;2;17.93289816;35.86579632
RPF-1866;2;19.3078512;38.6157024
RPF-3115;5;17.07477144;85.3738572
RPF-1929;2;30.49275288;60.98550576
RPF-1721;3;19.3078512;57.9235536
RPF-1566;4;17.07477144;68.29908576
RPF-1512;4;17.93289816;71.73159264
RPF-1747;6;19.3078512;115.8471072
RPF-1744;3;17.07477144;51.22431432
RPF-1846;1;17.07477144;17.07477144
RPF-1557;4;17.07477144;68.29908576
RPF-1992;3;17.07477144;51.22431432
RPF-1251;1;17.06502;17.06502
VWR13G500;3;224.95596936;674.86790808
VWR19G703;6;37.27000368;223.62002208
DP-BM/SS/3;2;826.765;1653.53
FMVWQS;7;63.00405384;441.02837688
AC-200-SF;6;49.2;295.2
238SMBO270-PK;1;33.538;33.538
238SMOT270-C;3;23.288;69.864
238SMOP270-PK;6;40.631;243.786
216BFWGBOSM;10;14.719;147.19
CTS-DP-IK1;25;6.15;153.75
VWR180000;48;5.850864;280.841472
ATINTVAG28;2;443.89530024;887.79060048
ATINTVAG18;2;535.63684776;1071.27369552
ATINTVAG15;2;293.36232096;586.72464192
ATINTVAG12;7;370.25242536;2591.76697752
ATINTVAG11;6;266.09729472;1596.58376832
ATINTVAG6;3;308.02848672;924.08546016
ATINTVAG8;2;308.08699536;616.17399072
ATINTMINI01;4;196.979088;787.916352
ATINTMINI05;3;279.38850744;838.16552232
ATINTMAZ02;1;422.75417832;422.75417832
ATINTMAZ01;3;253.43017416;760.29052248
ATINTFO25;2;141.07408248;282.14816496
ATINTFO26;2;309.87150888;619.74301776
ATINTFO12;1;248.30091672;248.30091672
ATINTFO44;3;303.14301528;909.42904584
ATINTFO22;2;234.09306864;468.18613728
ATINTREN5-BK;3;307.33613448;922.00840344
ATINTREN3;2;310.51510392;621.03020784
ATINTREN1;2;237.02825208;474.05650416
ATINTVAG7;2;335.8395936;671.6791872
EVE-C7RS6-CF-INT;7;1101.096;7707.672
VWR12G7CUP;2;194.22918192;388.45836384
JSK-104;2;69.76180176;139.52360352
001422.999502;3;353.3544;1060.0632
613182.654150;14;37.1952;520.7328
002352.999505;2;376.6014;753.2028
FMBGFK12;2;23.53997616;47.07995232
001394.999502;4;353.3544;1413.4176
FMDVK04S;5;78.83064096;394.1532048
CTS-EXH-DP-0001-FSI;4;164;656
CTS-TM-MK56-60D;13;49.2;639.6
CTS-EXH-TP-0007;12;67.6418;811.7016
CTS-IT-180;1;135.2918;135.2918
CTS-EM-MK456-4-60D;4;49.2;196.8
GTHSB-5;354;1.107;391.878
EVE-E9X-CF-INT;6;407.3678;2444.2068
EVE-B58-CF-INT;3;609.096;1827.288
AC-180-CPA;76;12.3;934.8
420103485B;241;5.74;1383.34
ASAF;5421;0.2542;1378.0182
CTS-AF-275;4;19.6718;78.6872
CTS-EXH-DP-0019;3;293.1418;879.4254
MMICP-RS-16HWBK;2;85.8048;171.6096
883089.000038;1;900.4338;900.4338
FMINDK20;4;129.55763184;518.23052736
VWR12P1GT;9;191.0307096;1719.2763864
AC-200-TP;42;24.6;1033.2
001939.001707;2;323.3916;646.7832
MMBCC-N55-11CBE;9;102.1228;919.1052
MMTS-MIA-99;3;24.641;73.923
MMTS-MIA-90L;2;14.2106;28.4212
MMTS-MB62-08L;1;24.641;24.641
001394.999505;2;376.6014;753.2028
002352.999502;6;353.3544;2120.1264
001394.999998;2;345.6054;691.2108
001394.001735;3;365.2362;1095.7086
999760.999985;2;328.041;656.082
001394.999529;1;317.34;317.34
001243.999978;3;367.8192;1103.4576
001243.999533;1;374.535;374.535
000827.999980;2;381.7674;763.5348
001422.999505;3;368.8524;1106.5572
EVE-S1-CF-INT;6;299.628;1797.768
AC-FI7-RU;2;18.86;37.72
FMMK7DP;2;131.63468856;263.26937712
AC-200-PCVCC;55;9.84;541.2
FMINT11;2;712.08915456;1424.17830912
JS-090-BK;4;34.89065232;139.56260928
10.127.203T;13;6.5272;84.8536
AC-MK7-RU;8;19.68;157.44
210001074;1;177.0216;177.0216
FMSCPS53TIK;3;85.24708848;255.74126544
EVE-8VRS3-CF-LHD-INT;4;810.3158;3241.2632
200001003;1;362.9894;362.9894
CTS-EXH-TP-0009;1;270.5918;270.5918
AC-RX8-RU;10;23.78;237.8
AC-GR-FU;10;24.6;246
ATMSFO71;1;66.64134096;66.64134096
ATINTMB02;2;245.79479664;491.58959328
883089.000071;1;726.3396;726.3396
PF05;19;118.9;2259.1
043151.271937;1;30.996;30.996
CTS-EM-MK45-6-60D;6;49.2;295.2
CTS-TM-MK4-60D;6;49.2;295.2
CTS-HW-0150;3;27.0518;81.1554
AC-RX8-FU;11;23.78;261.58
ATINTVAG19;2;420.47234136;840.94468272
EVE-FK8-CF-INT;3;678.96;2036.88
FMDV13A-P;2;106.79777088;213.59554176
FMTUBL2;2;48.89372016;97.78744032
FMCT4;2;162.91730808;325.83461616
FMTIA1;4;87.1291164;348.5164656
FMDV13R-P;1;86.51477568;86.51477568
216BFWGFPSM;8;23.903;191.224
PSHUDOBDII-2;3;41;123
999789.999508;1;363.1698;363.1698
001267.001683;2;318.7422;637.4844
CTS-EXH-DP-0017;1;270.5918;270.5918
CTS-EXH-DP-0015;2;245.9918;491.9836
CTS-EXH-DP-0003;2;270.5918;541.1836
CTS-SIL-0070;7;32.8;229.6
FMDVF500A;1;113.64328176;113.64328176
EVE-E9X-CF-ARB;2;280.932;561.864
VWR1130RS;4;35.14418976;140.57675904
VWR1141S4;3;63.89143488;191.67430464
VWR30G700;5;252.3672672;1261.836336
EVE-F8xM-PF;6;56.088;336.528
MMTS-TC-05L;3;24.6492;73.9476
MMBCC-MS3-07PBE2;2;91.4136;182.8272
MMBCC-370Z-09PBE;2;186.4106;372.8212
MMBCC-350Z-03PBE;6;140.3266;841.9596
MMICP-FOST-13CBK;2;52.2504;104.5008
MMICP-FOST-13HP;2;67.4532;134.9064
MMAI-CTR-17;2;214.7334;429.4668
FMCT2;2;170.98174896;341.96349792
FMCC1;1;906.88392;906.88392
CTS-EM-MQB-60D;6;49.2;295.2
CTS-TM-MQB-60D;10;49.2;492
VWR814100;1;207.64716336;207.64716336
400001006;1;443.6938;443.6938
FMCTMK7;5;185.93070648;929.6535324
001423.000685;2;338.373;676.746
3182654196;2;101.7374;203.4748
06F103483E;3;0.656;1.968
CTS-IT-255R;15;155.7918;2336.877
CTS-EXH-TP-0008;2;67.6418;135.2836
CTS-HW-0243;4;39.3518;157.4072
CTS-HW-0242;17;31.5618;536.5506
CTS-HW-0248;7;39.3518;275.4626
CTS-EXH-DP-0010;2;248.0418;496.0836
AC-27-DP;4;118.9;475.6
AC-200R-DP;18;61.5;1107
P3ABS;3;38.048;114.144
AC-200-DP;8;59.04;472.32
VWR18G700;18;281.12426376;5060.23674768
FMCCRAD8;2;395.73293808;791.46587616
FMCCRAD9;1;528.21600192;528.21600192
FMHFIP1;1;149.0020032;149.0020032
1K0253144BD;75;4.018;301.35
VWR3141S4;2;125.78382456;251.56764912
06J103600AFKIT;49;11.234;550.466
SVAGX005;3;301.4402;904.3206
SHDX014;2;292.1742;584.3484
SAUX045;2;370.3612;740.7224
SAUX074;2;301.432;602.864
SVWX036;4;287.082;1148.328
SAUX075;1;282.4162;282.4162
KTA253;1;186.38902416;186.38902416
SFDX073;1;231.6828;231.6828
SFDX066;3;233.2162;699.6486
SFDX071;3;243.3924;730.1772
SFDX087;2;340.9478;681.8956
SMNX010;2;340.9478;681.8956
SVWX039;1;570.679;570.679
SRNX023;2;163.4014;326.8028
SRNPX027;2;301.4812;602.9624
EVE-B9S5-CF-INT;1;678.96;678.96
ILFR7H;94;8.4706;796.2364
IZKR7B;72;6.1746;444.5712
FMINT14;2;436.09414824;872.18829648
FMTUBL4;4;79.17194136;316.68776544
SVWX052;1;239.2432;239.2432
SVWX051;2;310.7718;621.5436
SFTC006;8;117.916;943.328
SAUC079;2;316.807;633.614
SAUC045;5;224.0404;1120.202
U5014;262;15.8178;4144.2636
SVAGC005;4;158.5224;634.0896
SAUC040;2;166.7716;333.5432
SAUC075;3;175.111;525.333
SAUC074;4;166.8208;667.2832
SAUC077;2;382.899;765.798
SBMC066;3;109.7488;329.2464
SBMC067;4;109.7488;438.9952
SBMC074;4;211.9782;847.9128
SBMC075;2;199.096;398.192
SFDC073;6;87.3136;523.8816
SFDP066;6;126.1816;757.0896
SFDC071;1;145.837;145.837
SFDC082;8;97.0634;776.5072
SHDC014;2;162.1222;324.2444
SMBP003;1;97.5554;97.5554
SMBC003;1;292.166;292.166
SMNC011;5;82.8774;414.387
883089.000047;1;770.2506;770.2506
SRNPC027;3;165.353;496.059
SRNC022;5;85.3538;426.769
SVWC042;5;158.5224;792.612
SVXC062;1;134.1356;134.1356
SVWX043;2;316.5528;633.1056
034-108-3008;2;51.66;103.32
BKR8EIX;206;6.5764;1354.7384
034-509-4000;2;45.838;91.676
034-1ZZ-0001;7;134.316;940.212
034-108-5000;1;358.34;358.34
SVWC039;2;287.7708;575.5416
FMTUBL5;4;56.6071092;226.4284368
FMINT12;2;419.799492;839.598984
FMOC10;1;320.41281552;320.41281552
CTS-HW-308;11;73.7918;811.7098
CTS-TM-AUDI2-50D;2;34.85;69.7
CTS-EM-B8-50D;2;82;164
CTS-EM-B567-50D;6;38.95;233.7
CTS-HW-0225;6;18.0318;108.1908
FMCT3;4;200.15805744;800.63222976
883089.000126;4;724.2732;2897.0928
SSTS009;2;365.3346;730.6692
SRNC026;4;77.5556;310.2224
034-108-1005;6;351.78;2110.68
034-108-1011;5;198.03;990.15
SVWC043;3;170.2238;510.6714
R7437-8;213;25.338;5396.994
R7437-9;285;26.3138;7499.433
KTA252;5;233.09842176;1165.4921088
KDT952;3;16.81148256;50.43444768
JSK-122-BK-TI;5;217.0670544;1085.335272
SBMB050;2;259.2758;518.5516
WSK-NIS002;3;93.613824;280.841472
BBF38Z;2;84.48647616;168.97295232
BBF15Z;2;84.48647616;168.97295232
BHF78Z;4;86.787816;347.151264
BHF97Z;4;88.74785544;354.99142176
BMF54Z;5;72.95052264;364.7526132
BMF67Z;3;85.4226144;256.2678432
BMF65Z;5;95.53485768;477.6742884
BMF63Z;4;66.2610348;265.0441392
BNF33Z;5;88.74785544;443.7392772
BNF40Z;1;156.66663504;156.66663504
BNF41Z;1;88.74785544;88.74785544
BSF45XZ;1;92.98973184;92.98973184
BWF22Z;1;92.98973184;92.98973184
BMF58X;2;104.02836192;208.05672384
BMF48;3;76.00272336;228.00817008
SVWC051;2;204.3768;408.7536
BBR38Z;1;80.24459976;80.24459976
SBMR050;1;255.0282;255.0282
883089.000127;2;754.7526;1509.5052
BHR97Z;3;74.10119256;222.30357768
BHR87Z;3;104.02836192;312.08508576
BMR65XXZ;3;104.02836192;312.08508576
BMR12Z;3;76.00272336;228.00817008
PLFR5A;30;5.4284;162.852
SBMC050;2;145.8452;291.6904
BMR81Z;4;67.50921912;270.03687648
BMR94Z;4;109.96698888;439.86795552
BMR92Z;3;84.48647616;253.45942848
BMR96Z;4;84.48647616;337.94590464
BNR30Z;4;80.24459976;320.97839904
SAUC030;1;85.362;85.362
BNR37Z;2;84.48647616;168.97295232
BNR36XZ;2;84.48647616;168.97295232
BSR53Z;3;76.00272336;228.00817008
BSR49XZ;1;84.48647616;84.48647616
SFD073;2;243.3924;486.7848
BKR7EIX;29;6.3468;184.0572
SAUS030C;2;436.4368;872.8736
ATINTMAZ05;2;222.94717272;445.89434544
ATINTFO20;8;186.65231304;1493.21850432
ATMSFO25;1;319.29139992;319.29139992
KBR39;1;54.77383848;54.77383848
034-101-3066;8;17.589;140.712
KTA255;1;159.22151232;159.22151232
KLC167A;5;53.07708792;265.3854396
KLC173;2;53.06733648;106.13467296
KLC142;8;53.07708792;424.61670336
KLC204;5;55.02737592;275.1368796
KLC217;3;52.79429616;158.38288848
KLC205;7;52.79429616;369.56007312
KLC102;5;53.07708792;265.3854396
KLC110;4;53.06733648;212.26934592
KLC140-335;2;53.07708792;106.15417584
KLC106;5;53.07708792;265.3854396
KLC172;2;53.07708792;106.15417584
KLC202;6;53.07708792;318.46252752
KLC182;1;53.07708792;53.07708792
KLC139;3;54.77383848;164.32151544
KLC144;28;48.24037368;1350.73046304
KLC141;14;50.78549952;710.99699328
KLC163;10;53.07708792;530.7708792
KLC150;7;48.7572;341.3004
SBMB062;2;371.1566;742.3132
KDT926;10;19.19083392;191.9083392
KTA107;2;101.48323608;202.96647216
KCA395;2;80.24459976;160.48919952
KCA313;3;80.24459976;240.73379928
SVW019;1;202.212;202.212
SBM011;2;231.2974;462.5948
BNR20XZ;6;80.24459976;481.46759856
SAU044;1;534.2054;534.2054
BWR20XZ;4;84.48647616;337.94590464
W13204;3;8.40574128;25.21722384
KDT925;4;21.95049144;87.80196576
KDT924;2;38.21589336;76.43178672
KBR38;1;29.03978832;29.03978832
FMCCRAD6;2;387.02490216;774.04980432
SFDC066;8;72.3404;578.7232
SAUC054;4;111.7004;446.8016
SAUP044;4;194.627;778.508
KLC198;8;53.07708792;424.61670336
KTA216A;3;126.95399736;380.86199208
SVXC060;2;97.5472;195.0944
BHR67Z;2;80.24459976;160.48919952
BHF50Z;4;80.24459976;320.97839904
BFF96Z;2;84.48647616;168.97295232
BFR78Z;1;84.48647616;84.48647616
CTS-HW-216-AWD;7;39.3518;275.4626
CTS-HW-216-FWD;4;39.3518;157.4072
MMRAD-MAC-06;5;144.7218;723.609
MMTS-EVO-10L;3;24.1654;72.4962
