FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202408;513881387;SAU0631-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;2;126;;
INTRA-CH;202408;513881387;28003-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202408;513881387;SAU0433-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202408;513881387;SAU0490-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202408;513881387;SSE0426-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202408;513881387;SRN0481-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;54;;
INTRA-CH;202408;513881387;SVW0705-4P-BL;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202408;513881387;SAU0630-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202408;513881387;SNN0910-1P-BK;87083091;ES;ES;10;EXW;11;3;;0,3;1;14;;
INTRA-CH;202408;513881387;SVW0607-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;2;82;;
INTRA-CH;202408;513881387;SFD0121-4P-RD;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202408;513881387;SSE0428-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202408;513881387;SAU0496-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202408;513881387;SVW1090-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202408;513881387;SRN0616-4P-Y;87083091;ES;ES;10;EXW;11;3;;0,5;1;41;;
INTRA-CH;202408;513881387;SBW0261-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202408;513881387;SBW0261-4P-BL;87083091;ES;ES;10;EXW;11;3;;0,5;2;101;;
INTRA-CH;202408;513881387;SFD1216-4P-BK;87083091;ES;ES;10;EXW;11;3;;0,5;1;50;;
INTRA-CH;202408;513881387;R7437-8;85111000;DE;DE;10;EXW;11;3;;0,1;4;123;;
INTRA-CH;202408;513881387;RE9B-T;85111000;DE;DE;10;EXW;11;3;;0,1;1;21;;
INTRA-CH;202408;513881387;613182.654150;87089997;DE;DE;10;EXW;11;3;;0,5;15;680;;
INTRA-CH;202408;513881387;043151.271937;84836080;DE;DE;10;EXW;11;3;;0,2;2;75;;
INTRA-CH;202408;513881387;053151.231031;84836080;DE;DE;10;EXW;11;3;;0,3;1;40;;
INTRA-CH;202408;513881387;883089.000035;84836080;DE;DE;10;EXW;11;3;;15,5;1;921;;
INTRA-CH;202408;513881387;999789.999508;84836080;DE;DE;10;EXW;11;3;;6,7;1;442;;
INTRA-CH;202408;513881387;001394.999505;84836080;DE;DE;10;EXW;11;3;;6,8;1;459;;
INTRA-CH;202408;513881387;883089.000034;84836080;DE;DE;10;EXW;11;3;;15,5;1;885;;
INTRA-CH;202408;513881387;883089.000034;84836080;DE;DE;10;EXW;11;3;;15,5;1;885;;
INTRA-CH;202408;513881387;001394.999502;84836080;DE;DE;10;EXW;11;3;;6,7;1;430;;
INTRA-CH;202408;513881387;002352.999505;84836080;DE;DE;10;EXW;11;3;;7;1;459;;
INTRA-CH;202408;513881387;001394.999502;84836080;DE;DE;10;EXW;11;3;;6,7;1;430;;
INTRA-CH;202408;513881387;883089.000151;84836080;DE;DE;10;EXW;11;3;;13,8;1;815;;
