FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202502;513881387;E40-82-089-02-11;73202081;DE;DE;10;EXW;11;3;;9,5;1;468;;
INTRA-CH;202502;513881387;E10-35-016-09-22;73202081;DE;DE;10;EXW;11;3;;11,5;2;260;;
INTRA-CH;202502;513881387;E10-15-004-03-22;73202081;DE;DE;10;EXW;11;3;;10,2;1;110;;
INTRA-CH;202502;513881387;E10-40-036-06-22;73202081;DE;DE;10;EXW;11;3;;9,1;1;126;;
INTRA-CH;202502;513881387;E10-75-020-05-22;73202081;DE;DE;10;EXW;11;3;;10;2;279;;
INTRA-CH;202502;513881387;E90-57-002-01-22;73202081;DE;DE;10;EXW;11;3;;20,8;1;627;;
INTRA-CH;202502;513881387;E90-35-020-02-22;73202081;DE;DE;10;EXW;11;3;;23,3;1;655;;
INTRA-CH;202502;513881387;E10-20-031-09-22;73202081;DE;DE;10;EXW;11;3;;9,2;1;147;;
INTRA-CH;202502;513881387;E10-20-046-02-22;73202081;DE;DE;10;EXW;11;3;;11;1;156;;
INTRA-CH;202502;513881387;E10-35-020-02-22;73202081;DE;DE;10;EXW;11;3;;8,5;3;310;;
INTRA-CH;202502;513881387;E10-75-017-05-22;73202081;DE;DE;10;EXW;11;3;;8;2;254;;
INTRA-CH;202502;513881387;E10-85-024-02-22;73202081;DE;DE;10;EXW;11;3;;7,8;2;198;;
INTRA-CH;202502;513881387;E20-15-021-05-22;73202081;DE;DE;10;EXW;11;3;;9;1;134;;
INTRA-CH;202502;513881387;E10-20-035-01-22;87088035;DE;DE;10;EXW;11;3;;11,2;1;154;;
INTRA-CH;202502;513881387;E90-57-004-02-22;87088020;DE;DE;10;EXW;11;3;;19,8;1;551;;
INTRA-CH;202502;513881387;S90-7-20-044-B;87087050;DE;DE;10;EXW;11;3;;3;2;144;;
INTRA-CH;202502;513881387;S90-4-25-008;87087050;DE;DE;10;EXW;11;3;;1,6;2;144;;
INTRA-CH;202502;513881387;S90-7-20-044-B;87087050;DE;DE;10;EXW;11;3;;3;2;144;;
INTRA-CH;202502;513881387;S90-4-25-008;87087050;DE;DE;10;EXW;11;3;;1,6;1;72;;
INTRA-CH;202502;513881387;S90-4-25-008;87087050;DE;DE;10;EXW;11;3;;1,6;1;72;;
INTRA-CH;202502;513881387;S90-2-10-038-B-BT;87087050;DE;DE;10;EXW;11;3;;1,8;3;177;;
INTRA-CH;202502;513881387;E10-70-010-01-22;73202081;DE;DE;10;EXW;11;3;;8,7;1;105;;
INTRA-CH;202502;513881387;S90-4-15-009;87087050;DE;DE;10;EXW;11;3;;2,1;6;415;;
INTRA-CH;202502;513881387;TTE855;84099100;DE;DE;10;EXW;11;3;;16,9;2;3498;;
INTRA-CH;202502;513881387;TTEIS38;84099100;DE;DE;10;EXW;11;3;;12,4;1;1310;;
INTRA-CH;202502;513881387;TTE555;84099900;DE;DE;10;EXW;11;3;;12,7;1;1680;;
INTRA-CH;202502;513881387;"TTE420 TSI";84099100;DE;DE;10;EXW;11;3;;20;1;1310;;
INTRA-CH;202502;513881387;TTE777;84099100;DE;DE;10;EXW;11;3;;16,6;1;1749;;
INTRA-CH;202502;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;75;1446;;
INTRA-CH;202502;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;12;231;;
