FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;ADQNIF;ERRO
INTRA-CH;202412;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;14;270;;
INTRA-CH;202412;513881387;U5014;84099100;DE;DE;10;EXW;11;3;;0,3;60;1157;;
INTRA-CH;202412;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;100;774;;
INTRA-CH;202412;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;100;774;;
INTRA-CH;202412;513881387;BKR7EIX;85111000;DE;DE;10;EXW;11;3;;0,1;100;774;;
INTRA-CH;202412;513881387;LKR8AP;85111000;DE;DE;10;EXW;11;3;;0,1;23;222;;
INTRA-CH;202412;513881387;BKR8EIX;85111000;DE;DE;10;EXW;11;3;;0,1;100;802;;
INTRA-CH;202412;513881387;PFR8S8EG;85111000;DE;DE;10;EXW;11;3;;0,2;57;499;;
INTRA-CH;202412;513881387;SILZKBR8D8S;85111000;DE;DE;10;EXW;11;3;;0,1;169;1433;;
INTRA-CH;202412;513881387;PFR7Z-TG;85111000;DE;DE;10;EXW;11;3;;0,1;16;111;;
INTRA-CH;202412;513881387;DCPR8EKP;85111000;DE;DE;10;EXW;11;3;;0,1;16;139;;
INTRA-CH;202412;513881387;ILZKR8C8G;85111000;DE;DE;10;EXW;11;3;;0,1;4;31;;
INTRA-CH;202412;513881387;284780;87082910;NL;NL;10;EXW;11;3;;2,5;3;1289;;
INTRA-CH;202412;513881387;JE-353840;87082910;NL;NL;10;EXW;11;3;;2,2;1;458;;
INTRA-CH;202412;513881387;284779;87082910;NL;NL;10;EXW;11;3;;2,5;5;2149;;
INTRA-CH;202412;513881387;044DW21143;84099100;NL;NL;10;EXW;11;3;;3,6;2;646;;
INTRA-CH;202412;513881387;005EA14139;84099100;NL;NL;10;EXW;11;3;;2,4;1;258;;
INTRA-CH;202412;513881387;JE-337966;87082910;NL;NL;10;EXW;11;3;;3,3;1;573;;
INTRA-CH;202412;513881387;UR-LA4-3053;87088055;NL;NL;10;EXW;11;3;;3,6;2;136;;
INTRA-CH;202412;513881387;UR-RU4-2987;87088055;NL;NL;10;EXW;11;3;;3,3;4;355;;
INTRA-CH;202412;513881387;UR-TW2-1245;87088055;NL;NL;10;EXW;11;3;;3;2;164;;
INTRA-CH;202412;513881387;UR-FT4-2846;87088055;NL;NL;10;EXW;11;3;;4,5;1;96;;
INTRA-CH;202412;513881387;UR-LA4-1233;87088055;NL;NL;10;EXW;11;3;;2,5;1;64;;
INTRA-CH;202412;513881387;UR-FD3-897;87088055;NL;NL;10;EXW;11;3;;2,4;1;96;;
INTRA-CH;202412;513881387;UR-TW2-323;87088055;NL;NL;10;EXW;11;3;;3;2;114;;
INTRA-CH;202412;513881387;UR-TW2-4172;87088055;NL;NL;10;EXW;11;3;;3;1;71;;
INTRA-CH;202412;513881387;UR-TW2-2762;87088055;NL;NL;10;EXW;11;3;;2;1;71;;
INTRA-CH;202412;513881387;UR-RL2-945;87088055;NL;NL;10;EXW;11;3;;0,9;1;32;;
INTRA-CH;202412;513881387;UR-TW2-1832;87088055;NL;NL;10;EXW;11;3;;2,7;1;64;;
INTRA-CH;202412;513881387;UR-TW2-990;87088055;NL;NL;10;EXW;11;3;;3,4;1;64;;
