REFERENCE;QUANTITY;"WHOLESALE PRICE";TOTAL
000827.999980;1;465.57;465.57
001002433;1;111.76;111.76
001243.999532;2;434.07;868.14
001243.999533;1;456.75;456.75
001243.999978;2;448.56;897.12
001267.001683;1;388.71;388.71
001394.001735;3;445.41;1336.23
001394.999502;6;430.92;2585.52
001394.999505;1;459.27;459.27
001394.999529;1;387;387
001394.999998;2;421.47;842.94
001422.999502;8;430.92;3447.36
001422.999505;1;449.82;449.82
001423.000685;2;412.65;825.3
001939.001707;1;394.38;394.38
002352.999502;4;430.92;1723.68
002352.999505;3;459.27;1377.81
005001005;2;486.13;972.26
005EA14139;2;258.73;517.46
005EP17148;1;515.8;515.8
005EP171484;2;263.52;527.04
011EM16134;3;258.73;776.19
015BS16138;1;263.52;263.52
016CA17146;1;324.41;324.41
022103483E;13;6;78
U5020;76;20.86;1585.36
028CC14133;2;263.52;527.04
028CF19151;1;291.97;291.97
032CK21144;2;263.52;527.04
033CS17136;2;324.41;648.82
033CV17144;1;486.61;486.61
034-101-3051;5;13.65;68.25
034-101-3066;7;21.45;150.15
034-106-3039;9;325;2925
034-108-1005;5;429;2145
034-108-1011;5;241.5;1207.5
034-108-1014;2;611;1222
034-108-1015;5;581.75;2908.75
034-108-1020;2;450.45;900.9
034-108-1040;2;451.75;903.5
034-145-A028-BLK;2;55.9;111.8
034-145-A059;1;113.1;113.1
034-145-Z049;4;67.31;269.24
034-1ZZ-0001;6;163.8;982.8
034-1ZZ-0009;1;227.5;227.5
034-1ZZ-1004;1;211.25;211.25
034-301-2009;3;776;2328
034-401-1006;4;325;1300
034-402-4005;1;126.75;126.75
034-504-Z013;5;162.5;812.5
034-605-0022;2;88;176
039DD21131;1;324.41;324.41
03H971921;648;4.8;3110.4
03K906051;74;4.9;362.6
043151.000388;2;39.69;79.38
043151.271937;3;37.8;113.4
043DQ14144;4;324.41;1297.64
044DW21143;3;323.41;970.23
05020103095BC;2;512.148;1024.296
05020122095BC;2;542.724;1085.448
053151.231031;2;40.95;81.9
058129717D;13;1.3;16.9
058198025A;25;2.45;61.25
058253039L;54;0.85;45.9
06248954505MM;4;324.87;1299.48
06310101535BB;2;499.5354;999.0708
06310111535BB;2;514.059;1028.118
06588854596PG;4;332.514;1330.056
06676803692KR;4;263.718;1054.872
06676803692WR;4;263.718;1054.872
06708952020PB;2;386.022;772.044
06708053420PB;2;393.666;787.332
06708102995PB;4;371.8806;1487.5224
06708854220PB;4;378.378;1513.512
06708953821PB;4;359.268;1437.072
06858953995KR;4;366.912;1467.648
06A115561B;9;2.4;21.6
06D115562;112;1.5;168
U5014;286;19.29;5516.94
06F103483D;32;2.5;80
06F103483E;47;0.8;37.6
06F129101P;15;9.2;138
06F129717D;15;1.8;27
06F253039F;49;1.1;53.9
06J103600AF;41;8;328
06J103600AFKIT;60;13.7;822
06J998907A;1;1.05;1.05
06K103213A;27;4.5;121.5
06K103484F;43;1.85;79.55
06K103495AC;91;12;1092
06K129717A;4;1.8;7.2
06L115441;122;0.95;115.9
06L115466C;168;1.4;235.2
06L253039C;42;3.5;147
078198025;15;3.3;49.5
078253039G;29;1.8;52.2
079133074B;13;4;52
0W20;4;21.61;86.44
0W40;24;21.61;518.64
1-101s;29;14.57;422.53
10.127.100K;68;186.97;12713.96
10.127.101K;22;186.97;4113.34
10.127.101TK;31;7.5;232.5
10.127.113K;10;186.97;1869.7
10.127.113T;10;19.99;199.9
10.127.203K;70;186.97;13087.9
10.127.203T;18;7.96;143.28
105777;3;11.22;33.66
11001-KT001;1;3059;3059
11002BK;408;2.41;983.28
11003-AN015;1;7503.75;7503.75
11003-AN018;1;1932;1932
11004-AM008;1;1549.625;1549.625
11004-AS001;1;1185.9375;1185.9375
110282;39;7.24;282.36
110859;31;23.17;718.27
11127565286;58;4.05;234.9
1118BLK;8;15.37;122.96
11427953129;82;1.75;143.5
116AZ009;1;592.704;592.704
11999-AT001;1;223.56;223.56
12001-AH010;1;3967.5;3967.5
12001-AN008;1;3967.5;3967.5
12001-AT012;3;3542;10626
12001-KZ001;1;4324;4324
13001-AM004;1;1046.5;1046.5
13001-AM005;1;1046.5;1046.5
13001-AM006;1;1288;1288
13001-AN015;1;2334.5;2334.5
13001-AS003;1;422.28;422.28
13001-AT008;2;1147.125;2294.25
13002-AH001;1;173.075;173.075
13002-AM003;1;418.6;418.6
13002-AN003;1;579.6;579.6
13002-AT001;1;500.48;500.48
13008-AN002;1;1569.75;1569.75
13270-8J102;46;1.5;69
13270-8j112;44;1.5;66
14007-AM003;2;219.9375;439.875
14007-AN003;1;345;345
14011-AF001;2;100.625;201.25
14011-AT001;2;197.225;394.45
14018-AN004;2;579.6;1159.2
14019-AF002;1;466.9;466.9
14019-AM002;1;692.3;692.3
14030-AN001;1;354.2;354.2
14035-8J101;46;2.8;128.8
14035-JP00A;50;3.2;160
14036-AG010;20;3.8;76
1407-RA015;4;107.8125;431.25
14079-6;3;494.16;1482.48
1419-RF001;2;885.5;1771
145-H002;2;204.624;409.248
145-M006;3;134.064;402.192
145-N005;3;148.176;444.528
15004-AH004;1;717.6;717.6
15004-AM010;1;552;552
15004-AN024;1;621;621
15004-AS002;1;517.5;517.5
15004-AT010;2;508.875;1017.75
15004-AT013;1;741.75;741.75
15004-AT014;1;1272.1875;1272.1875
151-4301;1;149.5;149.5
151-5407;1;130.48;130.48
15999-AM001;4;45.7125;182.85
161AF001;2;493.92;987.84
161AM012;2;437.472;874.944
161AN003;2;405.72;811.44
161AN006;2;416.304;832.608
161RF018J;1;684.432;684.432
162AN052;2;638.568;1277.136
162AT037;1;448.056;448.056
162AZ001;2;448.056;896.112
164-T001J;1;627.984;627.984
164-T008J;1;627.984;627.984
164-Z001J;2;335.16;670.32
167-H002J;1;1093.68;1093.68
167-T006J;1;631.512;631.512
1928404687;1;20.5;20.5
199-N006;2;116.424;232.848
1C2017F;1;86.112;86.112
1C2492R;1;302.979;302.979
1CCFD08F01;2;181.5;363
1CCVW08F02;2;121;242
1CCVW08F04;7;230;1610
1CCVW08F041-;4;115;460
1J0121407E;18;5;90
1J0201511A;20;2.2;44
1J0253115A;10;1.3;13
1J0819644A;34;3;102
1K0253144AE;13;4;52
1K0253144BD;46;4.9;225.4
1K1819653B;31;3.3;102.3
200001032;1;451.17;451.17
200001076;1;505.88;505.88
201-4303;1;186.66;186.66
201-4304;2;171.77;343.54
201-4307;1;283.69;283.69
201-4701;2;276.83;553.66
201-5002;1;129.12;129.12
201-5401;2;189.83;379.66
201-5402;2;176.29;352.58
202-4302;3;103.28;309.84
202-5402;1;102.5;102.5
202-5801;3;170.82;512.46
202-5802;1;235.46;235.46
204-3901;2;125.22;250.44
204-4105;1;361.21;361.21
204-4302;4;137.25;549
204-4705;1;225.1;225.1
204-4708;2;227.5;455
204-5403;1;130.27;130.27
204-5404;3;112.9;338.7
204-5408;4;112.87;451.48
204-5801;3;188.87;566.61
208-4601;1;139.1;139.1
208-4701;3;139.92;419.76
208-5402;1;85.63;85.63
20BM36503;1;1253.35;1253.35
20BM36507;1;1269.88;1269.88
20VW36502X;2;1253.35;2506.7
20VW36507X;1;1253.35;1253.35
20W60;20;18.9;378
210001074;1;215.88;215.88
21004-AN001;1;2334.5;2334.5
21004-AT002;1;2576;2576
21004-AT007;1;2133.25;2133.25
216-4301;1;172.5;172.5
216-5401;1;116.49;116.49
216BFWABOSM;39;16.3;635.7
216BFWAEBOSM;16;28.75;460
216BFWAFPSM;5;27.5;137.5
216BFWAOPSM;42;25.1;1054.2
216BFWAOTSM;30;21.6;648
216BFWAVOSM;20;19.8;396
216BFWAWTSM;29;21.6;626.4
216BFWGBOSM;8;17.95;143.6
216BFWGEBOSM;4;30.35;121.4
216BFWGFPSM;8;29.15;233.2
216BFWGOPSM;5;26.7;133.5
216BFWGOTSM;6;23.25;139.5
216CLSDWABO-R;8;39.35;314.8
216CLSDWAEGT-R;6;58.1;348.6
216CLSDWAFP-R;4;49.5;198
216CLSDWAOP-R;16;49.5;792
216CLSDWAOT-R;14;30.8;431.2
216CLSDWAVO-R;18;27.7;498.6
216CLSDWAWT-R;4;30.8;123.2
216EVOAFRWB4.9-WO;5;112;560
216EVOBO;8;36.1;288.8
216EVOEFP-RB;5;46.9;234.5
216EVOEGT;14;52.35;732.9
216EVOEOP-RB;12;45.85;550.2
216EVOFL-RB;5;27.3;136.5
216EVOOT-RB;5;27.5;137.5
216EVOVO-RB;6;26.65;159.9
216EVOWGAFRWB4.9-WO;7;112;784
216EVOWT-C;3;27.5;82.5
216VWBWBO270-3;1;19.85;19.85
216VWBWEBO270;4;35;140
216VWBWEGT270;2;58.35;116.7
216VWBWEOP270;8;43.1;344.8
216VWBWOT270;6;25.35;152.1
216VWBWVO270;3;25.35;76.05
216VWBWWT270;5;25.35;126.75
218-4701;1;127.85;127.85
218-4702;3;144.83;434.49
218-5401;1;95.77;95.77
218-5402;1;105.1;105.1
22001-AM001;1;104.65;104.65
22001-AN002;1;116.725;116.725
22002-AN038;1;1730.75;1730.75
22002-AT006;1;1147.125;1147.125
22004-AM001;2;138;276
222462A;1;142.5885;142.5885
228-4301;3;150.16;450.48
228-5401;3;86.61;259.83
23009-AN010;1;172.04;172.04
238-T093;2;169.344;338.688
238-T095;2;158.76;317.52
238CLSDWABO-R;9;40.55;364.95
238CLSDWAOP-R;4;50.75;203
238CLSDWAOT-R;9;32;288
238CLSDWAWT-R;2;30.85;61.7
238EVOBO-PK-R;6;44.6;267.6
238EVOOP-PK-R;7;51.7;361.9
238EVOOT-PK-R;5;36.35;181.75
238SMBO270-PK;5;40.9;204.5
238SMFPSWL270;5;49.55;247.75
238SMOP270-PK;4;49.55;198.2
238SMOT270-C;3;28.4;85.2
23PVM001;2;59.96;119.92
24003-AK002;8;39.445;315.56
24003-AN001;4;38.318;153.272
24003-LB004;3;57.155;171.465
24996-AK001;3;16.5025;49.5075
24996-AK031;2;66.47;132.94
24996-AK046;2;74.175;148.35
24996-AK051;2;48.3;96.6
24996-AK052;2;57.155;114.31
24996-AK053;2;69.23;138.46
24999-AF001;5;168.1875;840.9375
24999-AH001;1;100.625;100.625
24999-AH002;1;104.65;104.65
24999-AM001;4;104.65;418.6
24999-AM002;3;28.98;86.94
254-T001;1;388.08;388.08
254-T002;1;352.8;352.8
260-4701;3;193.97;581.91
26010-AM001;1;948.75;948.75
26010-AT001;1;948.75;948.75
26010-AT002;1;948.75;948.75
26011-AM002;1;1358.4375;1358.4375
26052-CLU-BK;3;11.4;34.2
264CF021;1;1368.864;1368.864
264CM020;1;1375.92;1375.92
264CM023;1;1354.752;1354.752
264CN056;1;1294.776;1294.776
264CT090;1;1351.224;1351.224
2700;1;1076.57;1076.57
27001-AN001;1;680.8;680.8
