Supplier;Manufacturer;SKU;Name;VAT;Price;Purchase;Width;Height;Depth;Weight;Discount;Tags;"Meta title";"Meta Tags";URL
;;200001028;;7;607.72;409.66;126.000000;58.000000;28.000000;15.700000;;", 200001028, ";;", 200001028, ";200001028
;;200001070;;7;609.76;451.17;120.000000;42.000000;23.000000;9.200000;;", 200001070, ";;", 200001070, ";200001070
;;200001055;;7;2796.75;1633.20;108.000000;66.000000;60.000000;31.600000;;", 200001055, ";;", 200001055, ";200001055
;;200001068;;7;609.76;441.17;105.000000;45.000000;31.000000;15.000000;;", 200001068, ";;", 200001068, ";200001068
;;200001032;;7;609.76;451.17;58.000000;29.000000;125.000000;16.700000;;", 200001032, ";;", 200001032, ";200001032
;;200001077;;7;845.53;568.06;45.000000;105.000000;32.000000;14.400000;;", 200001077, ";;", 200001077, ";200001077
;;200001049;;7;608.65;451.17;85.000000;44.000000;27.000000;9.400000;;", 200001049, ";;", 200001049, ";200001049
;;200001059;;7;1447.15;972.26;126.000000;57.000000;29.000000;18.000000;;", 200001019-Z, 200001059";;", 200001019-Z, 200001059";200001059
;;200001011;;7;1390.24;1015.88;81.000000;52.000000;42.000000;17.350000;;", 200001011, ";;", 200001011, ";200001011
;;200001113;;7;1016.26;651.18;106.000000;45.000000;34.000000;18.500000;;", 200001023-Z, 200001113";;", 200001023-Z, 200001113";200001113
;;200001144;;7;1300.81;873.95;132.000000;52.000000;42.000000;23.600000;;", 200001046-Z, 200001144";;", 200001046-Z, 200001144";200001144
;;200001026;;7;514.22;344.11;87.000000;45.000000;28.000000;10.500000;;", 200001026, ";;", 200001026, ";200001026
;;200001076;;7;699.19;505.88;105.000000;45.000000;32.000000;16.000000;;", 200001076, ";;", 200001076, ";200001076
;;500001005;;7;739.84;545.29;42.000000;27.000000;45.000000;5.900000;;", 500001005, ";;", 500001005, ";500001005
;;500001002;;7;608.65;409.66;57.000000;31.000000;13.000000;4.700000;;", 500001002, ";;", 500001002, ";500001002
;;500001010;;7;739.54;497.89;34.000000;25.000000;45.000000;4.500000;;", 500001010, ";;", 500001010, ";500001010
;;500001014;;7;365.85;264.70;22.000000;21.000000;43.000000;3.030000;;", 500001014, ";;", 500001014, ";500001014
;;500001013;;7;739.54;431.52;43.000000;41.000000;22.000000;5.350000;;", 500001013, ";;", 500001013, ";500001013
;;500001017;;7;373.97;274.70;23.000000;34.000000;45.000000;3.600000;;", 500001017, ";;", 500001017, ";500001017
;;005001005;;7;833.04;486.13;45.000000;34.000000;104.000000;18.700000;;", 005001005, ";;", 005001005, ";005001005
;;200001101;;7;739.84;545.30;57.000000;27.000000;126.000000;15.000000;;", 200001101, ";;", 200001101, ";200001101
;;200001105;;7;739.84;497.06;43.000000;106.000000;32.000000;13.800000;;", 200001105, ";;", 200001105, ";200001105
;;210001074;;7;284.55;215.88;60.000000;41.000000;22.000000;3.420000;;", 210001074, ";;", 210001074, ";210001074
;;200001003;;7;738.61;442.67;123.000000;57.000000;27.000000;15.900000;;", 200001003, ";;", 200001003, ";200001003
;;200001056.S;;7;1487.80;1086.47;126.000000;57.000000;29.000000;19.200000;;", 200001056-Z, 200001056.S";;", 200001056-Z, 200001056.S";200001056-s
;;400001006;;7;642.28;541.09;31.000000;28.000000;16.000000;2.900000;;", 400001006, ";;", 400001006, ";400001006
;;500001024;;7;926.83;680.59;44.000000;27.000000;85.000000;9.600000;;", 500001024, ";;", 500001024, ";500001024
;;200001124;;7;1292.68;1086.98;61.000000;32.000000;41.000000;8.300000;;", 200001124, ";;", 200001124, ";200001124
;;400001004;;7;1861.79;1357.06;99.000000;58.000000;24.000000;14.000000;;", 400001004, ";;", 400001004, ";400001004
;;200001045;;7;795.64;476.00;125.000000;58.000000;27.000000;15.900000;;", 200001045, ";;", 200001045, ";200001045
;;200001132;;7;795.64;535.00;60.000000;27.000000;126.000000;15.700000;;", 200001132, ";;", 200001132, ";200001132
;;200001126;;7;845.53;621.76;124.000000;57.000000;27.000000;15.800000;;", 200001126, ";;", 200001126, ";200001126
;;500001031;;7;1861.79;1254.20;35.000000;45.000000;70.000000;10.000000;;", 500001031, ";;", 500001031, ";500001031
;;200001149;;7;642.28;441.52;125.000000;59.000000;30.000000;12.000000;;", 200001149, ";;", 200001149, ";200001149
;;200001129;;7;738.61;431.51;44.000000;105.000000;31.000000;16.700000;;", 200001129, ";;", 200001129, ";200001129
;;400001003.FM;;7;926.83;554.74;57.000000;98.000000;22.000000;9.200000;;", 400001003.FM, ";;", 400001003.FM, ";400001003-fm
;;200001140;;7;1836.17;1347.06;80.000000;41.000000;53.000000;13.900000;;", 200001139-Z, 200001140";;", 200001139-Z, 200001140";200001140
;;200001146.ACC;;7;2325.20;1360.08;125.000000;40.000000;57.000000;23.000000;;", 200001146-Z, 200001146.ACC";;", 200001146-Z, 200001146.ACC";200001146-acc
;;300001002;;7;886.18;595.38;61.000000;31.000000;41.000000;3.400000;;", 300001002, ";;", 300001002, ";300001002
;;500001018;;7;609.76;409.66;45.000000;34.000000;105.000000;13.500000;;", 500001018, ";;", 500001018, ";500001018
;;400001013;;7;1861.79;1539.50;58.000000;22.000000;98.000000;11.550000;;", 400001013, ";;", 400001013, ";400001013
;;400001003;;7;1861.79;1539.50;57.000000;98.000000;22.000000;10.700000;;", 400001003, ";;", 400001003, ";400001003
;;300001001;;7;832.10;498.70;48.000000;35.000000;109.000000;6.500000;;", 300001001, ";;", 300001001, ";300001001
;;400001012.OEM;;7;1016.26;682.77;98.000000;57.000000;21.000000;11.100000;;", 400001012-Z, 400001012.OEM";;", 400001012-Z, 400001012.OEM";400001012-oem
;;250001001;;7;739.84;497.06;35.000000;44.000000;27.000000;5.100000;;", 250001001, ";;", 250001001, ";250001001
;;300001009;;7;926.83;632.68;45.000000;26.000000;86.000000;4.650000;;", 300001009, ";;", 300001009, ";300001009
;;200001089;;7;796.75;586.47;106.000000;45.000000;32.000000;16.200000;;", 200001089, ";;", 200001089, ";200001089
;;200001179.PIPE;;7;1130.08;827.64;106.000000;45.000000;32.000000;14.500000;;", 200001179-Z, 200001179.PIPE";;", 200001179-Z, 200001179.PIPE";200001179-pipe
;;200001179.SINGLE;;7;804.88;592.35;106.000000;45.000000;32.000000;14.500000;;", 200001179-Z, 200001179.SINGLE";;", 200001179-Z, 200001179.SINGLE";200001179-single
;;200001174;;7;691.06;500.00;105.000000;45.000000;31.000000;11.040000;;", 200001174, ";;", 200001174, ";200001174
;;200001176;;7;2430.89;1758.82;86.000000;44.000000;27.000000;13.140000;;", 200001176, ";;", 200001176, ";200001176
;;200001185;;7;739.84;545.29;87.000000;44.000000;27.000000;12.580000;;", 200001185, ";;", 200001185, ";200001185
;;001002433;;7;154.47;111.76;63.000000;10.000000;10.000000;0.660000;;", 001002433, ";;", 001002433, ";001002433
;;400001021;;7;1130.08;827.65;98.000000;57.000000;22.000000;9.000000;;", 400001021, ";;", 400001021, ";400001021
;;200001030;;7;673.87;474.71;119.000000;42.000000;23.000000;11.200000;;", 200001030, ";;", 200001030, ";200001030
