Supplier;Manufacturer;SKU;Name;VAT;Price;Purchase;Width;Height;Depth;Weight;Discount;Tags;"Meta title";"Meta Tags";URL
Dixcel;Dixcel;SD-3312759S;;7;157.50;93.71;30.000000;29.000000;12.000000;10.500000;;"Dixcel, SD-3312759S, ";;"Dixcel, SD-3312759S, ";dixcel-sd-3312759s
Dixcel;Dixcel;MBL.321B35G11;;7;464.83;225.91;30.000000;32.000000;12.000000;2.500000;;"Dixcel, MBL.321X35G-Z, MBL.321B35G11";;"Dixcel, MBL.321X35G-Z, MBL.321B35G11";dixcel-mbl-321b35g11
Dixcel;Dixcel;MBL.321R35G;;7;419.83;209.86;30.000000;32.000000;12.000000;2.500000;;"Dixcel, MBL.321X35G-Z, MBL.321R35G";;"Dixcel, MBL.321X35G-Z, MBL.321R35G";dixcel-mbl-321r35g
Dixcel;Dixcel;FP3325137;;7;412.50;245.44;43.000000;41.000000;12.000000;23.700000;;"Dixcel, FP3325137, ";;"Dixcel, FP3325137, ";dixcel-fp3325137
Dixcel;Dixcel;RF328;;7;18.00;10.71;25.000000;10.000000;7.000000;1.250000;;"Dixcel, BF410LV-Z, RF328";;"Dixcel, BF410LV-Z, RF328";dixcel-rf328
Dixcel;Dixcel;BF410LV;;7;12.75;5.42;25.000000;10.000000;7.000000;1.250000;;"Dixcel, BF410LV-Z, BF410LV";;"Dixcel, BF410LV-Z, BF410LV";dixcel-bf410lv
Dixcel;Dixcel;FSBS-38030B27L/26R;;7;883.57;535.50;60.000000;40.000000;30.000000;28.000000;;"Dixcel, FSBS-38030B27L/26R, ";;"Dixcel, FSBS-38030B27L/26R, ";dixcel-fsbs-38030b27l-26r
Dixcel;Dixcel;FS-1218451S;;7;570.00;339.15;42.000000;41.000000;15.000000;28.000000;;"Dixcel, FS-1218451S, ";;"Dixcel, FS-1218451S, ";dixcel-fs-1218451s
Dixcel;Dixcel;FS-1257872S;;7;366.30;217.95;43.000000;42.000000;13.000000;20.350000;;"Dixcel, FS-1257872S, ";;"Dixcel, FS-1257872S, ";dixcel-fs-1257872s
Dixcel;Dixcel;PD-1308435S;;7;973.50;496.48;60.000000;40.000000;30.000000;26.100000;;"Dixcel, PD-1308435S, ";;"Dixcel, PD-1308435S, ";dixcel-pd-1308435s
Dixcel;Dixcel;SD-3311901S;;7;238.50;141.91;60.000000;40.000000;30.000000;18.000000;;"Dixcel, SD-3311901S, ";;"Dixcel, SD-3311901S, ";dixcel-sd-3311901s
Dixcel;Dixcel;SD-2118455S;;7;255.00;151.72;60.000000;40.000000;30.000000;23.000000;;"Dixcel, SD-2118455S, ";;"Dixcel, SD-2118455S, ";dixcel-sd-2118455s
Dixcel;Dixcel;SD-2357962S;;7;204.00;121.38;60.000000;40.000000;30.000000;13.000000;;"Dixcel, SD-2357962S, ";;"Dixcel, SD-2357962S, ";dixcel-sd-2357962s
Dixcel;Dixcel;SD-2318257S;;7;306.75;182.52;60.000000;40.000000;30.000000;20.000000;;"Dixcel, SD-2318257S, ";;"Dixcel, SD-2318257S, ";dixcel-sd-2318257s
Dixcel;Dixcel;SD-2114823S;;7;255.00;151.72;60.000000;40.000000;30.000000;18.000000;;"Dixcel, SD-2114823S, ";;"Dixcel, SD-2114823S, ";dixcel-sd-2114823s
